citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C100163,Cosmos,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,15,15,0,15,1,25-35,1,0,Masters,6,AOV,ANQ
C100164,Ebony,0,9,0,0,4,0,7,0,0,2,0,0,0,0,1,0,2,0,0,0,0,4,0,0,8,1,18-24,1,0,Masters,8,ARM,ARM
C100165,Odyssey,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,36-45,1,0,Degree,7,AAE,AAE
C100166,Odyssey,1,0,0,7,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,3,25-35,1,0,Diploma,8,AHR,AUE
C100167,Centaur,5,15,0,0,1,1,2,0,0,0,0,3,0,0,0,2,5,0,0,1,10,15,0,0,0,1,18-24,0,0,Degree,8,AUE,AUE
C100168,Tokugawa,2,0,4,0,2,2,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,36-45,1,1,Masters,4,ATI,ATI
C100169,Ebony,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,1,18-24,1,1,Primary,5,AHS,AHS
C100170,Ebony,2,12,0,0,0,2,8,0,0,0,0,0,0,0,0,0,4,0,0,0,15,15,0,0,0,1,25-35,1,1,Masters,7,ALH,ALH
C100171,Odyssey,3,3,0,6,0,1,2,0,6,0,1,0,0,0,0,0,1,0,0,0,15,15,0,15,0,3,36-45,1,1,Masters,6,AQU,AOT
C100172,Odyssey,1,0,0,16,0,1,0,0,8,0,0,0,0,2,0,0,0,0,4,0,15,0,0,15,0,1,18-24,0,1,Primary,5,AWI,AWI
C100173,Tokugawa,0,10,14,0,0,0,6,12,0,0,0,0,0,0,0,0,4,2,0,0,0,15,15,0,0,1,36-45,1,0,Degree,7,ANQ,ANQ
C100174,Ebony,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,15,15,0,0,15,3,55+,1,0,Masters,0,ANQ,AIN
C100175,Ebony,0,2,2,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,15,15,15,0,15,1,18-24,1,0,Masters,5,ACL,AMI
C100176,Odyssey,1,0,1,14,1,1,0,0,9,1,0,0,0,2,0,0,0,1,1,0,15,15,15,15,15,3,55+,1,0,Masters,7,AZG,AUJ
C100177,Odyssey,1,0,0,5,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,3,46-55,1,1,Diploma,6,AOV,AZG
C100178,Ebony,0,15,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,7,ABX,ABX
C100179,Tokugawa,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,4,46-55,0,0,Masters,8,ACL,APH
C100180,Cosmos,4,0,0,4,4,4,0,0,2,4,0,0,0,0,0,0,0,0,2,0,15,0,0,15,15,3,25-35,0,1,Degree,7,ACD,AHR
C100181,Tokugawa,0,0,3,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,1,46-55,0,1,Degree,6,AWD,AHO
C100182,Cosmos,0,0,0,0,18,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,55+,1,0,Masters,10,AWX,AYE
C100183,Ebony,1,7,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,3,18-24,1,0,Diploma,4,AEC,AEC
C100184,Ebony,0,5,0,2,2,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,15,0,15,15,3,18-24,0,0,Masters,7,ACL,ARM
C100185,Centaur,12,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,15,15,0,0,1,46-55,1,1,Masters,7,AEC,AEC
C100186,Odyssey,0,0,0,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,36-45,1,0,Diploma,9,AQX,ACL
C100187,Odyssey,1,2,0,17,0,1,2,0,17,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,3,18-24,0,1,Primary,7,AET,AET
C100188,Cosmos,1,2,1,0,3,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,4,25-35,0,0,Primary,5,AJI,AJI
C100189,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,4,55+,1,0,Masters,9,AZG,AWK
C100190,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,36-45,0,0,Masters,0,ACL,ATI
C100191,Centaur,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,15,0,0,0,3,55+,1,0,Masters,6,ACL,AOV
C100192,Odyssey,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,4,18-24,0,0,Degree,7,AWK,AHR
C100193,Tokugawa,0,0,6,1,2,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,3,55+,1,1,Masters,5,APH,APH
C100194,Centaur,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,55+,1,0,Degree,6,AMU,AUQ
C100195,Centaur,15,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,46-55,0,0,Diploma,7,ATV,ATV
C100196,Odyssey,0,0,0,8,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,4,18-24,1,0,Primary,5,ARM,ACL
C100197,Cosmos,3,2,0,0,21,3,2,0,0,10,0,0,0,0,3,0,0,0,0,0,12,15,0,0,15,4,25-35,0,1,Masters,6,ATI,ATI
C100198,Ebony,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,3,36-45,0,1,Primary,7,ACL,AET
C100199,Cosmos,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,55+,1,1,Masters,5,AWX,AWX
C100200,Centaur,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,15,0,0,0,3,55+,0,1,Degree,6,AHO,AHO
C100201,Centaur,8,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,15,0,15,0,0,2,25-35,1,1,Masters,0,ANQ,ANQ
C100202,Odyssey,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,4,25-35,1,1,Diploma,7,AEC,AEC
C100203,Tokugawa,2,0,18,0,0,0,0,1,0,0,1,0,6,0,0,0,0,2,0,0,15,0,15,0,15,2,25-35,0,1,Diploma,6,ACL,ANQ
C100204,Odyssey,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,15,3,25-35,1,1,Diploma,7,AWX,ATA
C100205,Ebony,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,3,25-35,1,0,Degree,9,AHD,AHD
C100206,Odyssey,1,1,5,10,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,15,15,15,15,15,3,36-45,0,1,Masters,8,AQU,AQU
C100207,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,4,36-45,1,0,Masters,9,AUJ,ATI
C100208,Centaur,9,2,1,9,1,1,0,0,5,0,0,0,0,2,0,8,2,1,0,1,10,12,15,15,0,3,46-55,1,1,Diploma,6,AOV,AOV
C100209,Cosmos,0,2,0,1,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,15,15,4,46-55,0,0,Degree,8,ATI,ARM
C100210,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,18-24,0,0,Masters,8,AHS,AHS
C100211,Centaur,4,0,0,14,2,2,0,0,12,2,0,0,0,1,0,2,0,0,0,0,3,0,0,13,7,4,55+,0,0,Masters,8,ACD,ACD
C100212,Cosmos,0,2,0,0,9,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,15,0,0,13,1,25-35,1,1,Degree,8,AJI,AJI
C100213,Centaur,7,4,3,2,0,7,0,2,2,0,0,1,0,0,0,0,0,1,0,0,15,0,15,15,0,1,55+,0,0,Masters,6,AEC,AEC
C100214,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,55+,1,0,Masters,9,ADV,ADV
C100215,Odyssey,0,0,0,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,46-55,0,0,Diploma,8,AET,AET
C100216,Odyssey,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,15,0,15,15,3,55+,1,0,Masters,6,ACD,ACD
C100217,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,46-55,0,0,Diploma,5,AMR,AMR
C100218,Tokugawa,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,4,55+,1,0,Diploma,7,ANQ,APH
C100219,Centaur,11,0,0,3,2,5,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,15,15,1,18-24,1,0,Degree,5,AWX,AXG
C100220,Ebony,0,10,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0,0,1,18-24,0,0,Degree,6,ANQ,ANQ
C100221,Odyssey,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,15,0,15,15,1,36-45,1,1,Masters,8,AXG,AWX
C100222,Centaur,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,0,0,15,0,3,25-35,0,0,Masters,8,AMH,AMS
C100223,Tokugawa,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,15,4,25-35,1,0,Primary,9,AMF,AOT
C100224,Cosmos,0,0,0,0,16,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,4,46-55,0,0,Diploma,8,ATI,ATI
C100225,Ebony,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,15,15,0,0,0,4,18-24,1,1,Diploma,6,AXO,ASE
C100226,Tokugawa,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0,3,25-35,1,1,Masters,7,AVO,AVO
C100227,Cosmos,0,0,0,0,18,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,15,0,0,14,4,55+,0,0,Degree,7,AFX,AFX
C100228,Ebony,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,6,AOV,AOV
C100229,Centaur,11,0,0,4,0,6,0,0,4,0,2,0,0,0,0,1,0,0,0,0,1,0,0,8,0,3,55+,1,0,Degree,4,ARK,ARK
C100230,Odyssey,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,46-55,1,1,Masters,5,AET,AET
C100231,Odyssey,3,4,0,20,2,1,0,0,8,0,1,2,0,5,1,0,0,0,1,0,7,7,0,15,7,4,25-35,1,1,Degree,6,AQX,AQX
C100232,Odyssey,0,0,0,17,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,3,55+,1,0,Primary,7,ADV,AMH
C100233,Odyssey,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Masters,6,AWK,AET
C100234,Ebony,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,36-45,0,1,Degree,7,ABX,AHR
C100235,Centaur,21,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,1,Masters,8,AHS,AHS
C100236,Cosmos,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,3,18-24,1,0,Diploma,9,ANQ,AJI
C100237,Tokugawa,0,3,9,0,5,0,1,1,0,0,0,0,2,0,0,0,2,0,0,3,0,6,13,0,0,4,46-55,0,0,Degree,7,APH,AJV
C100238,Centaur,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,1,36-45,1,0,Masters,6,AQU,AQU
C100239,Ebony,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,4,18-24,1,0,Primary,5,ANQ,ANQ
C100240,Centaur,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,25-35,1,1,Degree,8,ARK,ARK
C100241,Odyssey,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,3,25-35,1,0,Primary,7,AUE,AUE
C100242,Tokugawa,0,2,10,0,1,0,0,2,0,1,0,1,2,0,0,0,0,2,0,0,0,15,15,0,15,4,36-45,1,0,Degree,6,APH,APH
C100243,Cosmos,7,1,0,0,15,1,0,0,0,9,2,0,0,0,3,0,1,0,0,0,5,12,0,0,14,3,46-55,1,1,Degree,8,AWX,AWX
C100244,Centaur,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,36-45,1,0,Diploma,6,AZG,AZG
C100245,Ebony,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,1,0,Degree,7,AEV,AJB
C100246,Odyssey,0,0,0,8,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,18-24,1,1,Degree,6,AWI,AWI
C100247,Centaur,14,0,0,0,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,25-35,0,0,Masters,6,ATI,ATI
C100248,Cosmos,0,0,0,0,11,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,2,25-35,1,0,Diploma,9,AMS,AMS
C100249,Tokugawa,0,0,18,0,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,0,0,0,15,0,0,1,46-55,1,0,Masters,6,AEC,AEC
C100250,Centaur,12,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,0,0,Degree,7,ATI,ATI
C100251,Cosmos,0,0,0,0,12,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,46-55,1,0,Primary,7,ACL,AJI
C100252,Ebony,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,1,Masters,6,AWT,AWT
C100253,Cosmos,0,8,1,0,4,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,15,15,0,15,4,46-55,1,0,Primary,6,AFP,AFP
C100254,Odyssey,0,0,0,6,3,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,4,18-24,0,0,Primary,7,AJV,AJV
C100255,Cosmos,0,2,7,1,3,0,0,2,1,1,0,0,1,0,1,0,2,2,0,0,15,15,15,15,15,3,46-55,1,1,Degree,8,AET,AMR
C100256,Centaur,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,15,15,15,0,0,3,18-24,1,0,Degree,5,AHO,AHO
C100257,Cosmos,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,36-45,1,0,Degree,6,ATI,ATI
C100258,Tokugawa,0,0,15,2,1,0,0,6,0,0,0,0,4,1,0,0,0,1,0,1,0,0,9,0,0,1,55+,1,1,Primary,9,AQU,AQU
C100259,Tokugawa,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,15,0,15,0,0,4,55+,0,0,Masters,8,API,API
C100260,Cosmos,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,4,36-45,0,0,Masters,7,AWX,ATI
C100261,Odyssey,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,3,25-35,1,0,Degree,5,ACL,AOT
C100262,Cosmos,0,0,0,0,11,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,2,18-24,0,0,Masters,10,AHR,AHR
C100263,Ebony,0,18,0,0,2,0,5,0,0,0,0,2,0,0,1,0,6,0,0,0,0,12,0,0,15,1,25-35,1,1,Diploma,8,ASE,ASE
C100264,Odyssey,0,1,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,55+,1,0,Masters,5,ADE,ACD
C100265,Ebony,0,4,2,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,15,5,0,0,4,18-24,1,0,Degree,7,ANQ,APH
C100266,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,55+,1,1,Masters,8,ATI,ACL
C100267,Cosmos,4,0,3,1,21,2,0,2,1,16,0,0,0,0,1,2,0,1,0,3,7,0,12,15,8,1,46-55,0,0,Masters,8,AWX,AWX
C100268,Centaur,12,2,0,0,1,4,1,0,0,1,2,0,0,0,0,0,1,0,0,0,13,15,0,0,15,1,36-45,1,0,Degree,7,ATI,AOV
C100269,Centaur,5,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,55+,1,0,Diploma,7,AJV,AJV
C100270,Odyssey,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,15,0,15,0,1,18-24,1,0,Primary,8,AMH,AMH
C100271,Ebony,0,3,0,3,2,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,15,0,4,46-55,0,1,Masters,9,AHO,AMR
C100272,Centaur,18,0,0,0,2,14,0,0,0,2,1,0,0,0,0,2,0,0,0,0,15,0,0,0,15,4,18-24,1,0,Primary,6,AGD,AGD
C100273,Ebony,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,3,18-24,0,1,Diploma,8,ASE,ASE
C100274,Cosmos,0,0,0,1,19,0,0,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,15,12,1,55+,1,1,Masters,5,AHR,BBB
C100275,Cosmos,0,0,0,2,8,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,15,15,2,25-35,0,1,Diploma,6,AHR,AHR
C100276,Cosmos,3,0,0,0,9,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,10,0,0,0,15,3,25-35,1,0,Masters,8,AJI,AFF
C100277,Centaur,8,1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,7,0,0,0,3,36-45,1,0,Primary,6,AHS,AHS
C100278,Cosmos,0,2,0,11,6,0,0,0,5,0,0,1,0,1,2,0,0,0,0,0,0,0,0,15,15,2,46-55,1,0,Degree,6,ACD,AUE
C100279,Cosmos,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,1,55+,0,1,Diploma,8,AJI,AHO
C100280,Ebony,0,13,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,3,25-35,0,0,Primary,7,AZG,AZG
C100281,Ebony,1,8,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,0,0,0,15,15,0,0,0,4,18-24,1,1,Primary,6,AEW,ADH
C100282,Odyssey,0,0,0,10,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,3,18-24,1,1,Degree,7,AQX,AQX
C100283,Centaur,19,6,0,0,0,1,1,0,0,0,6,1,0,0,0,1,2,0,0,0,8,15,0,0,0,2,25-35,0,1,Degree,6,ARK,ARK
C100284,Tokugawa,0,3,20,0,0,0,2,0,0,0,0,0,5,0,0,0,1,3,0,0,0,15,15,0,0,2,25-35,0,1,Primary,5,ATU,ATU
C100285,Cosmos,1,0,0,0,18,1,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,4,25-35,0,0,Primary,7,APH,AJI
C100286,Odyssey,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,3,55+,1,1,Degree,6,AMH,AMH
C100287,Ebony,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,1,25-35,0,0,Degree,9,APH,ANQ
C100288,Odyssey,0,0,0,12,1,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,4,55+,1,0,Masters,6,AWK,AWK
C100289,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,0,0,Degree,7,AHS,AHS
C100290,Cosmos,10,1,5,2,12,1,0,0,2,0,0,0,0,0,2,2,1,1,0,3,0,12,15,15,8,2,46-55,0,1,Primary,7,AMS,ANO
C100291,Ebony,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,36-45,1,1,Masters,5,ABX,ABX
C100292,Ebony,1,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,0,0,0,15,15,0,0,0,4,25-35,1,0,Masters,8,ASE,ASE
C100293,Tokugawa,1,0,5,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,0,3,18-24,0,1,Masters,6,ACL,ACO
C100294,Centaur,13,0,0,1,0,9,0,0,0,0,0,0,0,0,0,3,0,0,1,0,15,0,0,15,0,3,25-35,0,0,Degree,8,AZN,AZN
C100295,Tokugawa,0,0,15,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,15,0,0,4,25-35,0,0,Masters,7,ANQ,ANQ
C100296,Odyssey,0,2,5,7,0,0,0,0,5,0,0,0,2,1,0,0,1,0,0,0,0,15,15,15,0,3,46-55,0,1,Diploma,7,ABX,ADV
C100297,Odyssey,0,0,0,13,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Masters,7,ACD,ACD
C100298,Tokugawa,0,0,15,0,1,0,0,5,0,1,0,0,4,0,0,0,0,2,0,0,0,0,15,0,15,1,25-35,1,0,Diploma,5,AMI,AWD
C100299,Centaur,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,36-45,1,0,Primary,4,AHS,AHJ
C100300,Cosmos,0,0,1,2,13,0,0,1,0,3,0,0,0,1,3,0,0,0,0,0,0,0,15,15,15,2,36-45,0,0,Degree,7,AWX,AWX
C100301,Tokugawa,0,0,6,3,1,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,15,0,9,15,0,4,55+,1,1,Masters,7,AEC,AEC
C100302,Cosmos,18,1,0,2,13,7,1,0,0,4,2,0,0,0,2,3,0,0,1,0,15,15,0,15,8,4,18-24,1,0,Degree,4,AOV,AOV
C100303,Ebony,2,5,1,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,15,15,15,0,0,1,18-24,0,0,Diploma,9,ANQ,APH
C100304,Cosmos,0,0,0,0,10,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,36-45,0,0,Diploma,6,AWX,AWX
C100305,Ebony,0,16,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,1,25-35,1,0,Degree,6,AXO,AXO
C100306,Ebony,0,10,0,6,0,0,2,0,2,0,0,2,0,1,0,0,2,0,1,0,0,15,0,15,0,1,18-24,1,1,Diploma,5,ANQ,APH
C100307,Centaur,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,55+,0,0,Degree,8,AWP,ACL
C100308,Ebony,0,6,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,3,18-24,1,1,Primary,7,ABX,ABX
C100309,Ebony,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,0,0,11,3,55+,1,1,Degree,7,ALH,ALH
C100310,Ebony,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,4,25-35,1,1,Masters,8,AIH,AIH
C100311,Odyssey,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,4,25-35,1,0,Masters,9,AQT,AQT
C100312,Cosmos,0,1,0,0,8,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,15,0,0,15,1,46-55,0,0,Primary,6,AJI,AJI
C100313,Ebony,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,0,1,Masters,8,AOT,AOT
C100314,Centaur,8,2,0,3,0,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,46-55,1,0,Masters,5,ACL,AOV
C100315,Tokugawa,6,1,9,8,1,6,0,1,7,1,0,0,2,0,0,0,1,3,1,0,15,15,15,15,15,3,25-35,1,1,Masters,8,ACO,ACO
C100316,Centaur,12,9,1,0,1,5,6,0,0,0,1,0,0,0,0,4,2,1,0,1,5,4,7,0,0,3,25-35,0,0,Masters,6,AVO,AVO
C100317,Ebony,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,3,25-35,1,1,Degree,6,ASE,AQT
C100318,Odyssey,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,4,25-35,0,1,Degree,7,AUJ,AUJ
C100319,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,1,Masters,7,ATA,ATA
C100320,Cosmos,1,1,0,2,5,1,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,12,1,25-35,1,0,Masters,7,AJI,AJI
C100321,Centaur,10,3,4,0,0,2,3,1,0,0,4,0,0,0,0,0,0,2,0,0,15,15,15,0,0,1,46-55,1,0,Masters,7,AZB,AJV
C100322,Cosmos,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,36-45,1,0,Masters,6,ATI,ATI
C100323,Ebony,0,16,0,1,0,0,9,0,1,0,0,0,0,0,0,0,7,0,0,0,0,7,0,15,0,4,25-35,1,0,Masters,6,AXO,AXO
C100324,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,25-35,1,0,Masters,5,AOV,ACL
C100325,Cosmos,2,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,15,0,0,0,15,3,46-55,0,0,Masters,8,ALH,ACL
C100326,Cosmos,2,0,0,1,5,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,15,0,15,15,3,3,25-35,1,0,Degree,6,ATJ,ACL
C100327,Centaur,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,25-35,1,0,Masters,8,AWM,AMS
