,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention
76,M77,2013-03-02,INVALID,PWR,Open,Female,Western,Second Hand,59.0,Three Full Years,6.0,0.0,22.0,2015-04-03,2015-05-01 00:00:00,1,0,0,0,2013.0,3.0,2.0,2015.0,4.0,3.0,None,0.0,None,0.0,1650.08,0.0,100.1,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,M78,2013-07-04,VALID,PWM,Open,Female,Eastern,RENTED,47.0,Three Full Years,9.0,20.0,22.0,2015-07-04,0,0,1,0,0,2013.0,7.0,4.0,2015.0,7.0,4.0,None,0.0,None,0.0,1992.01,0.0,446.15,604506.0,1,79,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78,M79,2011-11-18,VALID,POP,Open,Male,Southern,RENTED,47.0,Three Full Years,9.0,0.0,7.0,2015-03-15,0,0,0,0,0,2011.0,11.0,18.0,2015.0,3.0,15.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,M80,2012-01-19,VALID,PWM,Open,Female,Eastern,BOUGHT,51.0,Three Full Years,4.0,10.0,12.0,2015-03-29,2015-05-27 00:00:00,1,0,0,0,2012.0,1.0,19.0,2015.0,3.0,29.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,M81,2012-11-05,VALID,PWR,Open,Female,Eastern,BOUGHT,45.0,Three Full Years,3.0,0.0,21.0,2015-03-18,0,0,1,3,0,2012.0,11.0,5.0,2015.0,3.0,18.0, Card II TYPE,710.745,None,0.0,1999.93,249.0,386.0,604506.0,0,35,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,M82,2014-02-20,VALID,CHC,Open,Male,Northern,RENTED,58.0,Three Full Years,5.0,0.0,22.0,2016-03-11,0,0,0,0,0,2014.0,2.0,20.0,2016.0,3.0,11.0,None,0.0,None,0.0,1793.45,0.0,109.5,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,M83,2013-12-18,VALID,PRM,Open,Female,Eastern,BOUGHT,63.0,Three Full Years,8.0,6.0,22.0,2016-03-18,0,0,0,0,0,2013.0,12.0,18.0,2016.0,3.0,18.0,None,0.0,None,0.0,2159.63,0.0,179.7,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,M84,2013-12-24,VALID,PRR,Open,Female,Northern,RENTED,24.0,Three Full Years,3.0,0.0,12.0,2016-03-11,0,0,0,0,0,2013.0,12.0,24.0,2016.0,3.0,11.0,None,0.0,None,0.0,2121.53,0.0,160.4,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,M85,2012-02-04,VALID,POP,Open,Male,Eastern,RENTED,62.0,Three Full Years,6.0,18.0,22.0,2015-03-17,0,0,9,0,0,2012.0,2.0,4.0,2015.0,3.0,17.0,None,0.0,None,0.0,2134.62,0.0,357.5,604506.0,1,45,3,3,6,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0
85,M86,2013-06-11,VALID,MXX,Open,Male,Eastern,Second Hand,56.0,Three Full Years,8.0,0.0,22.0,2015-05-12,0,0,0,0,0,2013.0,6.0,11.0,2015.0,5.0,12.0,None,0.0,None,0.0,2115.04,0.0,174.65,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,M87,2012-03-29,VALID,MXX,Open,Female,Northern,RENTED,,Three Full Years,6.0,0.0,12.0,2015-03-29,0,0,0,3,0,2012.0,3.0,29.0,2015.0,3.0,29.0, Card II TYPE,1631.175,None,0.0,2182.44,0.0,104.85,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,M88,2011-12-02,VALID,PWM,Open,Male,Eastern,RENTED,62.0,Three Full Years,3.0,9.0,12.0,2015-03-06,0,0,4,0,0,2011.0,12.0,2.0,2015.0,3.0,6.0,None,0.0,None,0.0,2178.52,0.0,259.55,604506.0,1,70,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
88,M89,2013-04-19,VALID,PWR,Open,Male,Northern,RENTED,77.0,Three Full Years,6.0,0.0,17.0,2015-03-26,0,0,0,0,0,2013.0,4.0,19.0,2015.0,3.0,26.0,None,0.0,None,0.0,1669.52,0.0,48.45,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,M90,2012-05-11,INVALID,PWP,Open,,Northern,BOUGHT,,Three Full Years,3.0,0.0,7.0,2015-03-14,0,0,1,3,0,2012.0,5.0,11.0,2015.0,3.0,14.0,Paper based/Post,682.395,None,0.0,1651.4,0.0,82.0,604506.0,0,57,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
90,M91,2014-04-08,VALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-17,0,0,0,0,0,2014.0,4.0,8.0,2016.0,3.0,17.0,None,0.0,None,0.0,1826.01,0.0,26.55,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,M92,2014-10-25,VALID,PRM,Open,Male,Eastern,BOUGHT,52.0,Three Full Years,5.0,0.0,12.0,2016-10-13,0,0,0,0,0,2014.0,10.0,25.0,2016.0,10.0,13.0,None,0.0,None,0.0,1995.03,1294.0,497.5,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,M93,2012-02-22,VALID,PWM,Open,Female,Eastern,BOUGHT,55.0,Three Full Years,4.0,0.0,17.0,2015-03-07,2015-04-05 00:00:00,1,1,0,0,2012.0,2.0,22.0,2015.0,3.0,7.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
93,M94,2014-01-24,VALID,PRM,Open,Male,Northern,RENTED,62.0,Three Full Years,5.0,0.0,22.0,2016-03-24,0,0,0,0,0,2014.0,1.0,24.0,2016.0,3.0,24.0,None,0.0,None,0.0,1848.55,0.0,131.95,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,M95,2012-09-23,VALID,POP,Open,Female,Western,BOUGHT,43.0,Three Full Years,9.0,0.0,17.0,2015-03-19,0,0,0,0,0,2012.0,9.0,23.0,2015.0,3.0,19.0,None,0.0,None,0.0,1402.74,0.0,207.95,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,M96,2011-12-30,VALID,PWM,Open,Female,Eastern,RENTED,40.0,Three Full Years,4.0,6.0,22.0,2015-03-29,0,0,0,0,0,2011.0,12.0,30.0,2015.0,3.0,29.0,None,0.0,None,0.0,2077.53,0.0,316.35,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,M97,2014-01-07,VALID,PRP,Open,Male,Eastern,BOUGHT,48.0,Three Full Years,5.0,5.0,22.0,2016-03-15,0,0,0,0,0,2014.0,1.0,7.0,2016.0,3.0,15.0,None,0.0,None,0.0,2165.12,1.0,311.0,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,M98,2012-08-19,VALID,PWR,Open,Male,Western,RENTED,52.0,Three Full Years,5.0,0.0,22.0,2015-03-11,0,0,0,0,0,2012.0,8.0,19.0,2015.0,3.0,11.0,None,0.0,None,0.0,2165.43,70.0,324.9,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,M99,2012-01-11,VALID,PWM,Open,Male,Eastern,BOUGHT,64.0,Three Full Years,1.0,14.0,22.0,2015-03-10,0,0,0,0,0,2012.0,1.0,11.0,2015.0,3.0,10.0,None,0.0,None,0.0,1859.43,0.0,584.45,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,M100,2013-06-18,VALID,PWR,Open,Male,Northern,RENTED,,Three Full Years,6.0,0.0,1.0,2015-06-17,0,0,1,0,1,2013.0,6.0,18.0,2015.0,6.0,17.0,None,0.0,2015-02-25 00:00:00,1037.2,2082.43,0.0,523.75,604506.0,1,23,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100,M101,2013-11-09,VALID,PWR,Open,Male,Eastern,RENTED,63.0,Three Full Years,7.0,0.0,22.0,2016-03-19,0,0,5,0,0,2013.0,11.0,9.0,2016.0,3.0,19.0,None,0.0,None,0.0,1133.4,0.0,38.95,604506.0,1,73,3,1,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
101,M102,2011-10-10,VALID,PWR,Open,Male,Western,RENTED,55.0,Three Full Years,2.0,18.0,17.0,2015-03-27,0,0,0,0,0,2011.0,10.0,10.0,2015.0,3.0,27.0,None,0.0,None,0.0,2179.03,0.0,181.2,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,M103,2012-03-17,VALID,PRP,Open,Male,Western,RENTED,52.0,Three Full Years,7.0,6.0,12.0,2015-03-24,0,0,2,0,0,2012.0,3.0,17.0,2015.0,3.0,24.0,None,0.0,None,0.0,1909.58,0.0,211.75,604506.0,1,80,3,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
103,M104,2012-02-13,VALID,KLA,Open,Female,Northern,RENTED,66.0,Three Full Years,6.0,20.0,22.0,2015-03-15,0,0,1,0,1,2012.0,2.0,13.0,2015.0,3.0,15.0,None,0.0,2015-03-13 00:00:00,611.8,2015.67,0.0,264.05,604506.0,1,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,M105,2012-01-30,INVALID,POP,Open,Male,Northern,BOUGHT,55.0,Three Full Years,3.0,0.0,12.0,2015-03-24,0,0,0,0,0,2012.0,1.0,30.0,2015.0,3.0,24.0,None,0.0,None,0.0,2139.09,0.0,48.1,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,M106,2012-07-11,VALID,PWR,Open,Female,Northern,RENTED,68.0,Three Full Years,6.0,0.0,22.0,2015-03-25,0,0,0,0,0,2012.0,7.0,11.0,2015.0,3.0,25.0,None,0.0,None,0.0,2085.71,91.0,342.4,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,M107,2012-05-09,VALID,PWR,Closed,Male,Northern,RENTED,31.0,,3.0,0.0,12.0,,0,0,0,0,0,2012.0,5.0,9.0,,,,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,M108,2014-05-06,VALID,PRM,Open,Male,Eastern,RENTED,60.0,Three Full Years,6.0,5.0,22.0,2016-05-05,0,0,0,0,0,2014.0,5.0,6.0,2016.0,5.0,5.0,None,0.0,None,0.0,2175.82,169.0,500.35,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,M109,2013-06-15,VALID,PWR,Open,Female,Eastern,BOUGHT,63.0,Full Year,2.0,0.0,12.0,2015-03-13,0,0,0,0,0,2013.0,6.0,15.0,2015.0,3.0,13.0,None,0.0,None,0.0,2005.73,0.0,179.2,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,M110,2012-06-26,VALID,PWR,Open,Male,Eastern,Second Hand,77.0,Three Full Years,4.0,0.0,22.0,2015-03-24,0,0,0,0,0,2012.0,6.0,26.0,2015.0,3.0,24.0,None,0.0,None,0.0,2029.27,0.0,291.75,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,M111,2012-01-31,VALID,POP,Open,,Eastern,BOUGHT,,Three Full Years,,,,2015-03-19,0,0,0,3,0,2012.0,1.0,31.0,2015.0,3.0,19.0, Card II TYPE,839.895,None,0.0,2180.1,0.0,242.05,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,M112,2012-05-04,VALID,PWM,Open,,Northern,RENTED,,Three Full Years,,,,2015-04-01,0,0,0,0,0,2012.0,5.0,4.0,2015.0,4.0,1.0,None,0.0,None,0.0,1530.67,0.0,6.35,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,M113,2014-04-12,VALID,PRM,Open,Male,Eastern,RENTED,48.0,Three Full Years,5.0,6.0,2.0,2016-04-02,0,0,0,0,0,2014.0,4.0,12.0,2016.0,4.0,2.0,None,0.0,None,0.0,1900.8,80.0,258.45,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,M114,2011-12-07,VALID,MXX,Open,Male,Northern,RENTED,35.0,Three Full Years,6.0,20.0,12.0,2015-03-28,0,0,0,0,1,2011.0,12.0,7.0,2015.0,3.0,28.0,None,0.0,2015-03-07 00:00:00,2193.5,1826.96,0.0,21.3,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,M115,2011-10-24,VALID,PWR,Open,,Western,RENTED,,Three Full Years,,,,2015-04-01,0,0,0,2,0,2011.0,10.0,24.0,2015.0,4.0,1.0, Card II TYPE,647.01,None,0.0,2110.9,0.0,236.45,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,M116,2012-06-16,VALID,POP,Open,Male,Northern,BOUGHT,42.0,Three Full Years,4.0,20.0,22.0,2015-03-10,0,0,0,0,0,2012.0,6.0,16.0,2015.0,3.0,10.0,None,0.0,None,0.0,2088.3,200.0,528.6,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,M117,2013-08-21,VALID,CNN,Open,Male,Northern,RENTED,76.0,Three Full Years,3.0,0.0,12.0,2015-08-06,0,0,0,0,0,2013.0,8.0,21.0,2015.0,8.0,6.0,None,0.0,None,0.0,2053.4,2.0,117.9,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,M118,2013-07-20,VALID,PWR,Open,Female,Eastern,RENTED,23.0,Three Full Years,5.0,0.0,12.0,2015-07-10,0,0,0,0,0,2013.0,7.0,20.0,2015.0,7.0,10.0,None,0.0,None,0.0,2059.82,0.0,228.8,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,M119,2013-12-04,VALID,POP,Open,Male,Northern,RENTED,51.0,Three Full Years,3.0,0.0,7.0,2016-03-09,0,0,0,0,0,2013.0,12.0,4.0,2016.0,3.0,9.0,None,0.0,None,0.0,1721.31,0.0,38.2,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,M120,2014-01-22,VALID,PRM,Open,Male,Northern,RENTED,62.0,Three Full Years,5.0,0.0,22.0,2016-03-06,0,0,2,3,0,2014.0,1.0,22.0,2016.0,3.0,6.0, Card I TYPE,677.25,None,0.0,2087.07,0.0,98.35,604506.0,0,47,3,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
120,M121,2013-11-24,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-03-29,0,0,1,3,0,2013.0,11.0,24.0,2016.0,3.0,29.0,Paper based/Post,910.14,None,0.0,1932.85,723.0,403.15,604506.0,0,36,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,M122,2012-06-20,VALID,MXX,Open,,Western,RENTED,,Three Full Years,1.0,0.0,1.0,2015-03-10,0,0,0,3,0,2012.0,6.0,20.0,2015.0,3.0,10.0, Card II TYPE,1487.85,None,0.0,2163.2,46.0,306.55,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,M123,2014-05-14,VALID,PRM,Open,Male,Northern,RENTED,,Three Full Years,4.0,0.0,7.0,2016-04-19,0,0,0,0,0,2014.0,5.0,14.0,2016.0,4.0,19.0,None,0.0,None,0.0,2039.84,0.0,29.65,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,M124,2013-04-03,VALID,POP,Open,Male,Northern,RENTED,,Three Full Years,4.0,0.0,7.0,2015-03-13,0,0,1,0,0,2013.0,4.0,3.0,2015.0,3.0,13.0,None,0.0,None,0.0,2040.43,0.0,229.45,604506.0,1,8,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,M125,2013-03-16,VALID,PWR,Open,Female,Eastern,RENTED,49.0,Three Full Years,6.0,8.0,22.0,2015-04-04,0,0,0,0,1,2013.0,3.0,16.0,2015.0,4.0,4.0,None,0.0,2015-03-02 00:00:00,507.8,2056.98,0.0,253.0,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,M126,2014-05-01,VALID,KLA,Open,Male,Western,RENTED,53.0,Three Full Years,6.0,0.0,17.0,2016-04-23,0,0,0,0,0,2014.0,5.0,1.0,2016.0,4.0,23.0,None,0.0,None,0.0,1598.63,0.0,14.7,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,M127,2013-08-23,VALID,PPL,Open,Female,Northern,RENTED,32.0,Three Full Years,4.0,20.0,21.0,2015-09-07,0,0,1,3,0,2013.0,8.0,23.0,2015.0,9.0,7.0, Card II TYPE,648.27,None,0.0,1978.92,89.0,215.4,604506.0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,M128,2013-01-16,VALID,CHC,Open,Female,Northern,RENTED,75.0,Three Full Years,3.0,6.0,22.0,2015-03-23,0,0,2,3,0,2013.0,1.0,16.0,2015.0,3.0,23.0, Card II TYPE,647.22,None,0.0,1666.69,0.0,56.8,604506.0,0,87,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
128,M129,2014-04-17,VALID,KLA,Open,Female,Western,RENTED,59.0,Three Full Years,6.0,0.0,17.0,2016-03-31,0,0,0,0,0,2014.0,4.0,17.0,2016.0,3.0,31.0,None,0.0,None,0.0,1953.88,0.0,275.5,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,M130,2011-09-22,VALID,PPL,Open,Female,Northern,RENTED,53.0,Three Full Years,6.0,14.0,22.0,2015-03-26,0,0,1,0,0,2011.0,9.0,22.0,2015.0,3.0,26.0,None,0.0,None,0.0,1915.89,43.0,329.4,604506.0,1,36,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
130,M131,2011-10-07,VALID,PWR,Open,,Western,BOUGHT,,Three Full Years,,,,2015-04-03,0,0,0,0,0,2011.0,10.0,7.0,2015.0,4.0,3.0,None,0.0,None,0.0,1901.6,0.0,20.65,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,M132,2011-10-20,VALID,CHC,Closed,,Eastern,RENTED,,,,,,,2015-05-27 00:00:00,1,1,0,1,2011.0,10.0,20.0,,,,None,0.0,2015-02-27 00:00:00,1405.5,622.39,0.0,18.55,403003.0,1,44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,M133,2011-11-05,VALID,PWR,Open,Male,Eastern,RENTED,58.0,Three Full Years,7.0,0.0,22.0,2015-03-28,0,0,0,3,0,2011.0,11.0,5.0,2015.0,3.0,28.0, Card II TYPE,643.23,None,0.0,2070.32,0.0,166.35,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,M134,2011-12-08,VALID,PWP,Open,Male,Northern,RENTED,52.0,Three Full Years,3.0,5.0,7.0,2015-03-18,0,0,1,0,0,2011.0,12.0,8.0,2015.0,3.0,18.0,None,0.0,None,0.0,2175.43,49.0,344.75,604506.0,1,87,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134,M135,2011-12-01,INVALID,PWR,Open,Male,Northern,RENTED,62.0,Three Full Years,3.0,13.0,22.0,2015-03-17,0,0,0,0,3,2011.0,12.0,1.0,2015.0,3.0,17.0,None,0.0,2015-03-15 00:00:00,28660.4,1796.49,0.0,12.3,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,M136,2012-01-06,VALID,KLA,Open,Male,Northern,RENTED,62.0,Three Full Years,1.0,6.0,22.0,2015-03-25,0,0,0,0,0,2012.0,1.0,6.0,2015.0,3.0,25.0,None,0.0,None,0.0,1805.3,0.0,721.1,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,M137,2012-02-08,VALID,PWM,Open,Female,Northern,BOUGHT,58.0,Three Full Years,6.0,5.0,22.0,2015-03-27,0,0,1,0,0,2012.0,2.0,8.0,2015.0,3.0,27.0,None,0.0,None,0.0,2179.93,0.0,452.0,604506.0,1,39,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,M138,2012-02-13,VALID,POP,Open,Female,Eastern,BOUGHT,61.0,Three Full Years,7.0,14.0,17.0,2015-03-26,0,0,1,0,0,2012.0,2.0,13.0,2015.0,3.0,26.0,None,0.0,None,0.0,375.68,0.0,42.45,201503.0,1,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,M139,2012-02-11,VALID,PWM,Open,Female,Eastern,BOUGHT,45.0,Three Full Years,5.0,0.0,22.0,2015-04-03,0,0,0,0,0,2012.0,2.0,11.0,2015.0,4.0,3.0,None,0.0,None,0.0,2173.76,0.0,320.75,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,M140,2012-02-24,VALID,PWR,Open,Female,Eastern,RENTED,,Three Full Years,5.0,0.0,12.0,2015-03-17,0,0,0,0,2,2012.0,2.0,24.0,2015.0,3.0,17.0,None,0.0,2015-02-25 00:00:00,1638.3,1528.76,0.0,22.4,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,M141,2012-04-20,VALID,KLA,Open,Male,Southern,RENTED,63.0,Three Full Years,12.0,14.0,17.0,2015-03-23,0,0,0,0,0,2012.0,4.0,20.0,2015.0,3.0,23.0,None,0.0,None,0.0,2091.45,0.0,362.2,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,M142,2012-04-24,VALID,PWM,Open,Male,Eastern,RENTED,42.0,Three Full Years,4.0,0.0,21.0,2015-03-07,2015-05-20 00:00:00,1,1,0,2,2012.0,4.0,24.0,2015.0,3.0,7.0,None,0.0,2015-03-05 00:00:00,574.1,1539.37,0.0,339.35,604506.0,1,29,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142,M143,2012-06-08,VALID,POP,Open,Female,Eastern,RENTED,36.0,Three Full Years,5.0,0.0,12.0,2015-03-29,0,0,0,0,0,2012.0,6.0,8.0,2015.0,3.0,29.0,None,0.0,None,0.0,2115.47,0.0,178.8,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,M144,2012-06-19,VALID,PPL,Open,Female,Eastern,RENTED,,Three Full Years,4.0,0.0,12.0,2015-03-31,0,0,1,0,0,2012.0,6.0,19.0,2015.0,3.0,31.0,None,0.0,None,0.0,1944.72,23.0,353.85,604506.0,1,10,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,M145,2012-09-06,VALID,POP,Open,Female,Northern,RENTED,,Three Full Years,3.0,0.0,7.0,2015-03-21,0,0,0,0,0,2012.0,9.0,6.0,2015.0,3.0,21.0,None,0.0,None,0.0,2084.62,0.0,253.3,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,M146,2012-09-13,VALID,POP,Open,Male,Western,RENTED,72.0,Three Full Years,6.0,20.0,17.0,2015-03-22,0,0,0,0,0,2012.0,9.0,13.0,2015.0,3.0,22.0,None,0.0,None,0.0,1849.1,0.0,90.5,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,M147,2012-09-26,VALID,CNN,Open,Female,Western,BOUGHT,48.0,Three Full Years,8.0,0.0,4.0,2015-03-26,0,0,0,3,0,2012.0,9.0,26.0,2015.0,3.0,26.0, Card I TYPE,914.025,None,0.0,169.8,0.0,65.95,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,M148,2012-11-07,VALID,PWR,Open,Male,Northern,RENTED,28.0,Three Full Years,4.0,0.0,7.0,2015-03-22,0,0,0,2,0,2012.0,11.0,7.0,2015.0,3.0,22.0,Paper based/Post,970.62,None,0.0,1659.97,0.0,35.05,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,M149,2012-11-23,VALID,PWR,Open,Male,Eastern,RENTED,51.0,Three Full Years,7.0,5.0,17.0,2015-03-30,0,0,0,0,0,2012.0,11.0,23.0,2015.0,3.0,30.0,None,0.0,None,0.0,2021.02,0.0,107.15,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,M150,2012-12-08,VALID,KLA,Open,Male,Northern,BOUGHT,51.0,Three Full Years,6.0,13.0,12.0,2015-04-02,0,0,0,0,0,2012.0,12.0,8.0,2015.0,4.0,2.0,None,0.0,None,0.0,2059.82,72.0,524.8,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,M151,2013-01-12,VALID,CNN,Open,,Eastern,BOUGHT,,Three Full Years,,,,2015-03-09,0,0,0,0,0,2013.0,1.0,12.0,2015.0,3.0,9.0,None,0.0,None,0.0,1871.28,0.0,138.3,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,M152,2013-02-15,VALID,CNN,Open,Male,Northern,RENTED,41.0,Three Full Years,1.0,0.0,17.0,2015-03-15,0,0,0,0,0,2013.0,2.0,15.0,2015.0,3.0,15.0,None,0.0,None,0.0,2022.29,0.0,5.05,604506.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
