"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays"
"100","VALID","PMM","Open","Female","Eastern","RENTED",38,"Three Full Years",2,0,22,0,"None",0,2014,5,20,2016,6,3,"None",2035,457,2774,1,1212,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,-428
"101","VALID","PRP","Open","Male","Northern","RENTED",55,"Three Full Years",4,0,21,1,"None",0,2014,7,19,2016,8,7,"None",2035,457,2968,684,1053,1,-48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,-492
"102","VALID","CHC","Open","Male","Western","RENTED",70,"Three Full Years",5,14,21,0,"None",0,2014,7,17,2016,7,23,"None",2035,457,1672,452,4152,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,-478
"103","VALID","PRR","Open","Male","Northern","RENTED",37,"Three Full Years",4,0,21,0,"None",0,2014,8,28,2016,9,13,"None",2035,457,2504,104,1756,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,-528
"104","VALID","PMM","Open","Female","Eastern","RENTED",85,"Three Full Years",3,0,17,0,"None",0,2014,10,19,2016,11,9,"None",2035,457,2341,237,2680,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,-584
"105","VALID","CHC","Open","Female","Eastern","BOUGHT",50,"Three Full Years",4,0,22,4,"3",0,2014,11,6,2016,11,18,"Paper based/Post",967,457,316,680,1527,0,-62,3,2,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,149,-593
"106","VALID","PRR","Open","Male","Western","RENTED",45,"Three Full Years",4,13,21,1,"None",0,2014,11,20,2016,12,5,"None",2035,457,3744,112,3863,1,-76,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,-610
"107","VALID","CHC","Open","Female","Eastern","RENTED",40,"Three Full Years",5,14,22,0,"None",0,2014,12,10,2016,12,15,"None",2035,457,1246,1,3690,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-620
"108","VALID","PRP","Open","Female","Eastern","RENTED",35,"Three Full Years",4,14,21,0,"None",0,2014,12,17,2016,12,23,"None",2035,457,2184,627,2784,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-628
"109","VALID","PMM","Open","Male","Northern","RENTED",49,"Three Full Years",5,0,17,0,"None",0,2014,12,31,2017,1,24,"None",2035,457,493,1,2105,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,-664
"110","VALID","PRP","Open","Male","Northern","RENTED",38,"Three Full Years",7,0,22,0,"None",0,2015,1,15,2017,2,6,"None",2035,457,737,1,308,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-676
"111","VALID","PPL","Open","Male","Eastern","RENTED",57,"Three Full Years",6,0,22,0,"None",1,2015,3,13,2017,4,9,"None",2035,421,3673,371,1917,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-739
"112","VALID","PPL","Open","Male","Northern","RENTED",44.3016190476,"Three Full Years",3,0,7,0,"None",0,2015,3,17,2017,4,13,"None",2035,457,3406,1,4154,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-743
"113","INVALID","CHC","Open","Male","Southern","RENTED",69,"Three Full Years",4,0,21,0,"None",0,2015,5,26,2017,6,1,"None",2035,457,465,590,1631,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,-791
"114","VALID","PPL","Open","Female","Western","BOUGHT",16,"Three Full Years",1,0,2,1,"None",0,2015,5,27,2017,5,29,"None",2035,457,257,648,488,1,-81,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-57,-789
"115","INVALID","PMM","Open","Male","Eastern","BOUGHT",61,"Three Full Years",6,5,17,0,"3",0,2014,12,4,2016,12,4," Card II TYPE",774,457,714,1,306,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-609
"116","VALID","POP","Open","Male","Eastern","RENTED",44,"Three Full Years",4,0,7,0,"3",0,2011,12,29,2016,8,1," Card II TYPE",1399,457,2598,1,1466,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,-486
"117","VALID","PWR","Open","Male","Eastern","RENTED",30,"Three Full Years",3,0,12,2,"3",0,2012,11,6,2015,7,6," Card II TYPE",1315,457,1833,115,2048,0,-81,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,879,-96
"118","VALID","PRP","Open","Female","Eastern","RENTED",30,"Three Full Years",5,0,12,1,"3",0,2015,1,16,2015,7,13," Card II TYPE",1444,457,2304,1,1590,0,-57,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,-103
"119","VALID","CNN","Open","Male","Northern","RENTED",44,"Three Full Years",5,6,12,0,"3",0,2013,11,3,2016,7,7," Card II TYPE",1449,457,2086,320,1339,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,-462
"120","VALID","PWR","Open","Female","Northern","RENTED",35,"Three Full Years",6,2,22,4,"2",1,2013,2,17,2015,7,12,"Paper based/Post",522,237,445,1,545,0,-86,3,2,1,0,2,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,773,-102
"121","VALID","PWR","Open","Female","Northern","RENTED",52,"Three Full Years",6,5,22,1,"3",1,2012,6,15,2015,7,27," Card II TYPE",726,181,3944,1,1398,0,-55,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1020,-117
"122","VALID","PWR","Open","Male","Eastern","RENTED",57,"Three Full Years",6,10,17,0,"3",2,2012,10,20,2015,8,4," Card II TYPE",1126,175,3284,804,2363,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,-124
"123","VALID","PMM","Open","Female","Eastern","BOUGHT",55,"Three Full Years",8,14,12,0,"3",0,2014,5,4,2015,7,13,"Paper based/Post",875,457,2110,1,159,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,-103
"124","VALID","PMM","Open","Male","Western","RENTED",30,"Three Full Years",4,0,7,0,"3",0,2013,12,21,2016,7,14," Card II TYPE",1129,457,2451,1,846,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,-469
"125","VALID","PWR","Open","Male","Eastern","RENTED",54.4017339744,"Three Full Years",4,0,21,0,"3",0,2013,4,25,2015,7,17," Card II TYPE",1218,457,1058,1,213,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,-107
"126","VALID","PPL","Closed","Male","Southern","RENTED",56,"Three Full Years",3,0,17,7,"1",0,2015,1,28,2017,7,28," Card I TYPE",938,457,2720,1,1206,0,-86,1,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,62,-848
"127","VALID","PMM","Open","Female","Northern","RENTED",47,"Three Full Years",4,0,12,0,"3",0,2014,1,31,2016,7,24,"Paper based/Post",1576,457,3065,163,4313,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,-479
"128","VALID","PWR","Open","Female","Eastern","RENTED",60,"Three Full Years",1,0,2,0,"3",0,2012,9,8,2015,7,26," Card II TYPE",1762,457,1473,1,761,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,-116
"129","VALID","PWR","Open","Male","Northern","RENTED",38,"Three Full Years",3,0,22,0,"3",0,2013,7,25,2015,7,29," Card II TYPE",1117,457,2880,468,2160,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,-119
"130","VALID","KLA","Open","Male","Western","RENTED",36,"Three Full Years",5,0,12,0,"3",0,2011,12,3,2015,7,23," Card II TYPE",350,457,2314,1,3614,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,-113
"131","VALID","PMM","Open","Male","Eastern","BOUGHT",39,"Three Full Years",4,0,17,0,"3",0,2014,5,9,2015,7,23," Card II TYPE",829,457,1041,739,1380,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,-113
"132","VALID","PWM","Open","Male","Eastern","RENTED",39,"Three Full Years",3,0,7,1,"3",0,2012,7,3,2015,7,22," Card II TYPE",330,457,1395,1,3783,0,-80,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,-112
"133","VALID","KLA","Open","Male","Northern","RENTED",33,"Three Full Years",4,0,7,1,"3",0,2013,8,14,2015,7,25," Card II TYPE",137,457,3897,1,3740,0,-51,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,596,-115
"134","VALID","POP","Open","Female","Western","RENTED",35,"Three Full Years",5,0,7,0,"3",0,2012,6,14,2015,7,12," Card II TYPE",182,457,2522,1,2308,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,-102
"135","VALID","KLA","Open","Male","Eastern","RENTED",40,"Three Full Years",3,0,17,0,"3",0,2013,4,26,2015,7,11," Card II TYPE",353,457,3738,1,3380,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,-101
"136","VALID","PRP","Open","Female","Northern","BOUGHT",46.553,"Three Full Years",4,0,7,0,"3",0,2014,3,28,2016,8,4," Card II TYPE",1696,457,3904,584,2001,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,-489
"137","VALID","PWR","Open","Male","Eastern","RENTED",51,"Three Full Years",7,13,22,0,"3",0,2013,8,6,2016,1,28," Card II TYPE",1103,457,3723,709,3233,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,-303
"138","VALID","PMM","Open","Male","Northern","RENTED",66,"Three Full Years",2,0,17,0,"3",0,2014,8,13,2015,7,15,"Paper based/Post",790,457,4330,1,997,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,-105
"139","VALID","PWR","Open","Male","Eastern","RENTED",56,"Three Full Years",4,0,21,0,"3",0,2013,1,29,2015,7,19," Card II TYPE",1115,457,370,1,1404,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,-109
"140","VALID","MXX","Open","Male","Northern","RENTED",29,"Three Full Years",5,0,12,0,"3",0,2014,1,28,2017,3,16," Card II TYPE",709,457,4153,356,3427,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,-716
"141","VALID","CNN","Open","Female","Eastern","RENTED",75,"Three Full Years",2,14,22,1,"3",0,2013,11,7,2016,7,18," Card II TYPE",1103,457,1060,1,999,0,-66,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,513,-473
"142","VALID","PPL","Open","Female","Northern","RENTED",63,"Three Full Years",4,0,12,0,"3",0,2015,3,7,2017,2,17," Card II TYPE",988,457,4128,591,2373,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-687
"143","VALID","PMM","Open","Male","Northern","RENTED",37,"Three Full Years",3,0,17,2,"3",0,2013,12,2,2016,7,16," Card II TYPE",1390,457,3587,360,1751,0,-118,3,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,488,-471
"144","VALID","PWR","Open","Male","Northern","RENTED",32,"Three Full Years",1,12,12,0,"3",0,2013,8,6,2015,7,17," Card II TYPE",1308,457,974,1,1570,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,-107
"145","VALID","PWR","Open","Male","Eastern","RENTED",55,"Three Full Years",7,6,17,0,"3",0,2013,12,4,2016,7,17," Card I TYPE",1103,457,2455,1,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,-472
"146","VALID","POP","Open","Female","Western","RENTED",65,"Three Full Years",5,0,21,0,"3",0,2013,6,20,2015,7,17," Card II TYPE",1962,457,2798,406,3078,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,-107
"147","VALID","PWM","Open","Male","Southern","RENTED",28,"Three Full Years",6,0,7,0,"3",0,2013,3,7,2015,7,17," Card II TYPE",548,457,1875,1,2732,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,-107
"148","VALID","KLA","Open","Male","Eastern","RENTED",65,"Three Full Years",3,0,17,0,"3",0,2014,10,1,2016,10,1," Card II TYPE",1958,457,107,1,3539,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,-546
"149","VALID","PWR","Open","Male","Northern","RENTED",75,"Three Full Years",2,14,17,0,"3",0,2012,6,1,2015,7,24," Card II TYPE",1451,457,814,1,1893,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,-114
"150","VALID","POP","Open","Female","Northern","RENTED",46,"Three Full Years",5,9,21,0,"3",0,2013,3,14,2015,7,9," Card II TYPE",282,457,3968,1,2198,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,-99
"151","VALID","PRS","Open","Male","Northern","RENTED",38,"Three Full Years",5,10,21,0,"3",0,2012,6,2,2015,7,28," Card II TYPE",1158,457,2069,1,1844,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,-118
"152","VALID","POP","Open","Male","Western","RENTED",53.0025046685,"Three Full Years",6,0,22,0,"3",0,2012,10,23,2015,7,8," Card II TYPE",70,457,3776,1,2241,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,-98
"153","VALID","PPL","Open","Male","Western","RENTED",36,"Three Full Years",7,0,7,1,"3",0,2015,7,3,2017,7,1," Card II TYPE",948,457,4473,1,1227,0,-87,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-821
"154","VALID","PRS","Open","Female","Northern","RENTED",63,"Three Full Years",4,6,17,0,"3",0,2012,5,17,2015,7,7," Card II TYPE",1225,457,3846,1,1055,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,-97
"155","VALID","PWR","Open","Male","Northern","RENTED",65,"Three Full Years",7,18,21,0,"3",0,2013,5,12,2015,8,4," Card II TYPE",1195,457,3103,1,2901,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,-124
"156","VALID","PRR","Open","Female","Western","RENTED",65,"Three Full Years",5,5,7,0,"3",0,2013,5,19,2015,7,5," Card II TYPE",1969,457,3759,1,2217,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,-95
"157","VALID","PPL","Open","Male","Northern","RENTED",45.2986904762,"Three Full Years",4,0,7,0,"3",0,2012,3,3,2016,7,8," Card II TYPE",1267,457,2332,23,3433,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,-463
"158","VALID","PWR","Open","Female","Eastern","RENTED",59,"Three Full Years",4,14,22,3,"3",0,2013,7,7,2015,7,9," Card I TYPE",1103,457,728,1,3214,0,-109,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,633,-99
"159","VALID","PMM","Open","Female","Eastern","RENTED",28,"Three Full Years",5,0,12,2,"2",2,2014,4,22,2016,7,9," Card II TYPE",770,71,1381,929,3326,0,-76,3,1,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,343,-464
"160","VALID","CHC","Open","Female","Eastern","RENTED",62,"Three Full Years",7,5,17,0,"3",0,2014,4,26,2016,7,9," Card II TYPE",1096,457,43,73,447,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,-464
"161","VALID","CNN","Open","Male","Eastern","BOUGHT",50,"Three Full Years",3,0,22,0,"3",0,2013,12,3,2016,7,13," Card II TYPE",982,457,3877,598,921,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,-468
"162","VALID","PWR","Open","Male","Eastern","RENTED",51.1041491101,"Three Full Years",6,0,22,0,"3",0,2013,10,25,2016,7,14," Card II TYPE",1115,457,3550,1,1764,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,-469
"163","VALID","PWR","Open","Female","Western","RENTED",48.403,"Three Full Years",3,0,7,1,"3",0,2012,2,4,2015,7,11," Card I TYPE",1129,457,1380,1,1861,0,-120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,-101
"164","VALID","PWR","Open","Female","Eastern","RENTED",41,"Three Full Years",5,5,17,0,"3",0,2013,3,22,2015,7,17," Card II TYPE",1399,457,4165,1,2340,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,-107
"165","VALID","PWR","Open","Female","Northern","RENTED",54,"Three Full Years",9,5,22,0,"3",0,2013,9,6,2015,8,23," Card II TYPE",1614,457,2601,622,2830,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,-143
"166","VALID","PPL","Open","Female","Northern","RENTED",48,"Three Full Years",3,0,7,0,"3",0,2011,12,16,2015,7,18," Card II TYPE",1663,457,2620,849,3764,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,-108
"167","VALID","PRP","Open","Male","Eastern","RENTED",47.4076190476,"Three Full Years",4,0,12,1,"3",0,2012,9,19,2015,7,23," Card I TYPE",1957,457,3634,1,1654,0,-54,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,926,-113
"168","VALID","PWR","Open","Female","Northern","RENTED",75,"Three Full Years",1,0,17,2,"3",0,2013,3,22,2015,7,17,"Paper based/Post",1131,457,2910,1,1279,0,-83,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,738,-107
"169","VALID","PMM","Open","Male","Eastern","RENTED",65,"Three Full Years",4,0,17,0,"3",0,2014,12,9,2016,11,26,"Paper based/Post",1327,457,3478,1,2746,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-601
"170","VALID","PPL","Open","Male","Northern","RENTED",52,"Three Full Years",3,0,7,0,"2",1,2014,3,13,2016,7,22," Card II TYPE",1624,299,3939,1,261,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,-477
"171","VALID","PWR","Open","Male","Northern","RENTED",46,"Three Full Years",4,0,12,0,"3",0,2013,8,14,2016,7,23," Card II TYPE",1300,457,2926,1,1643,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,-478
"172","VALID","PMM","Open","Male","Eastern","RENTED",43.6902032967,"Three Full Years",3,0,4,0,"3",0,2012,9,19,2015,7,23," Card II TYPE",1558,457,1530,182,3468,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,-113
"173","VALID","PWR","Open","Female","Northern","RENTED",61,"Three Full Years",6,20,17,0,"3",0,2013,6,15,2015,7,28," Card II TYPE",1534,457,2050,1,1723,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,-118
"174","VALID","PPL","Open","Male","Eastern","RENTED",53,"Three Full Years",5,0,22,0,"3",0,2012,6,27,2015,7,24," Card II TYPE",985,457,2388,809,3232,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,-114
"175","VALID","PRP","Open","Female","Eastern","RENTED",40,"Three Full Years",5,0,21,5,"2",0,2013,7,20,2015,7,11," Card I TYPE",1589,457,1593,632,3430,0,-79,3,4,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,620,-101
"176","VALID","PMM","Open","Male","Eastern","BOUGHT",62,"Three Full Years",6,0,22,1,"3",0,2014,2,23,2015,7,7," Card II TYPE",829,457,3322,1,969,0,-37,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,402,-97
"177","VALID","PWR","Open","Male","Eastern","RENTED",54.2427864146,"Three Full Years",5,0,22,0,"3",0,2012,11,22,2015,7,5," Card II TYPE",1276,457,3287,1,385,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,-95
"178","VALID","PMM","Open","Female","Eastern","BOUGHT",67,"Three Full Years",5,0,22,0,"2",0,2015,4,4,2015,7,18," Card I TYPE",829,457,1568,1,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-108
"179","VALID","PMM","Open","Male","Eastern","RENTED",48.2902747253,"Three Full Years",3,0,4,4,"2",0,2013,7,31,2016,4,15," Card II TYPE",1383,457,4434,1,3254,0,-101,1,3,1,1,0,3,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,609,-380
"180","VALID","PPL","Open","Male","Northern","RENTED",42.7816666667,"Three Full Years",3,0,2,2,"3",0,2014,7,4,2016,7,8," Card II TYPE",1004,457,4506,1,4135,0,-47,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,271,-463
"181","VALID","PWR","Open","Female","Eastern","RENTED",69,"Three Full Years",6,0,22,2,"3",1,2013,11,3,2016,7,13," Card II TYPE",1048,165,1463,1,523,0,-82,3,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,517,-468
"182","VALID","CNN","Open","Female","Eastern","RENTED",55,"Three Full Years",4,0,22,0,"3",0,2013,10,20,2016,7,13," Card II TYPE",1096,457,921,539,337,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,-468
"183","VALID","PWR","Open","Female","Eastern","RENTED",45.8510952381,"Three Full Years",4,0,4,1,"3",0,2013,11,27,2016,7,13,"Paper based/Post",1633,457,925,469,2275,0,-31,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,493,-468
"184","VALID","PMM","Open","Female","Eastern","BOUGHT",49,"Three Full Years",4,13,17,0,"2",1,2014,1,7,2016,1,1,"Paper based/Post",1925,98,1086,1,148,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,-276
"185","VALID","PWR","Open","Male","Northern","RENTED",69,"Three Full Years",3,0,17,0,"3",0,2012,6,15,2015,7,15," Card II TYPE",1125,457,565,1,2376,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,-105
"186","VALID","PWR","Open","Female","Eastern","RENTED",34,"Three Full Years",4,0,4,0,"3",0,2012,12,8,2015,7,15," Card II TYPE",1898,457,3306,1,2303,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,-105
"187","VALID","PMM","Open","Male","Northern","RENTED",66,"Three Full Years",3,0,22,0,"3",0,2013,12,24,2016,7,16," Card II TYPE",1145,457,2100,1,1525,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,-471
"188","VALID","PWR","Open","Female","Northern","BOUGHT",50,"Three Full Years",4,0,22,0,"3",0,2012,8,21,2015,7,15," Card II TYPE",1160,457,3568,1,4136,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,-105
"189","VALID","PPL","Open","Female","Northern","RENTED",46,"Three Full Years",3,0,17,4,"3",0,2013,8,6,2015,7,18," Card II TYPE",444,457,1198,1,1536,0,-100,3,4,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,604,-108
"190","VALID","PRP","Open","Male","Eastern","RENTED",49,"Three Full Years",6,0,21,3,"3",0,2013,7,5,2015,7,20," Card II TYPE",654,457,2116,845,4041,0,-86,3,1,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,635,-110
"191","VALID","CNN","Open","Male","Northern","RENTED",34,"Three Full Years",13,0,2,0,"3",0,2013,6,21,2015,7,16," Card II TYPE",1195,457,4002,58,349,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,-106
"192","VALID","PMM","Open","Female","Eastern","BOUGHT",59,"Three Full Years",5,0,22,0,"3",0,2014,8,15,2016,7,20," Card II TYPE",774,457,1644,708,2394,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,-475
"193","VALID","PPL","Open","Male","Eastern","RENTED",67,"Three Full Years",3,0,17,0,"3",0,2014,6,12,2016,7,21," Card I TYPE",1403,457,3602,761,2455,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-476
"194","VALID","PMM","Open","Female","Northern","BOUGHT",42,"Three Full Years",3,0,7,2,"3",0,2015,2,25,2017,2,20," Card II TYPE",820,457,3651,586,4064,0,-95,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,35,-690
"195","VALID","PRS","Open","Male","Eastern","RENTED",52.4814285714,"Three Full Years",5,0,22,2,"3",0,2012,4,10,2015,7,28," Card II TYPE",1499,457,507,1,3006,0,-73,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1085,-118
"196","VALID","CNN","Open","Female","Eastern","RENTED",58,"Three Full Years",6,0,17,0,"3",0,2013,10,8,2015,9,22," Card II TYPE",1225,457,3580,409,1365,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,-172
"197","VALID","CNN","Open","Female","Western","RENTED",63,"Three Full Years",6,9,21,0,"3",0,2013,8,22,2015,7,28," Card II TYPE",1102,457,805,1,3159,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,-118
"198","VALID","PWR","Open","Female","Northern","RENTED",41,"Three Full Years",6,9,21,0,"3",0,2013,8,23,2015,7,26," Card II TYPE",1782,457,2816,1,1128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,-116
"199","VALID","PWR","Open","Male","Western","BOUGHT",56,"Three Full Years",4,0,12,0,"3",0,2013,10,5,2016,7,27," Card I TYPE",1042,457,3445,1,703,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,-482
