"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB"
"165","VALID","POP","Open","Male","Northern","RENTED",24,"Three Full Years","3","0","4","0","1","None","1","2013","9","29","2013","9","29","None",3331,169,5732,1,1910
"166","VALID","PRM","Open","Male","Eastern","RENTED",43.8375,"Three Full Years","3","0","2","0","2","None","2","2013","11","10","2013","11","10","None",3331,144,3002,78,1697
"167","VALID","PPL","Open","Female","Western","BOUGHT",49,"Three Full Years","5","5","17","0","2","None","0","2013","11","20","2013","11","20","None",3331,882,3458,1,1349
"168","VALID","CNN","Open","Female","Northern","RENTED",64,"Three Full Years","3","0","22","0","2","None","0","2013","11","30","2013","11","30","None",3331,882,4012,446,1463
"169","VALID","KLA","Open","Female","Northern","RENTED",68,"Three Full Years","4","14","7","0","0","None","0","2013","12","5","2013","12","5","None",3331,882,2527,1,3999
"170","VALID","CHC","Open","Male","Northern","RENTED",46,"Three Full Years","5","0","12","0","15","None","2","2014","1","1","2014","1","1","None",3331,197,8834,1,3785
"171","VALID","PPL","Open","Female","Northern","RENTED",51,"Three Full Years","7","9","17","0","0","None","0","2014","1","11","2014","1","11","None",3331,882,8095,599,3033
"172","VALID","ESS","Open","Male","Eastern","RENTED",36,"Three Full Years","3","0","17","0","0","None","0","2014","1","15","2014","1","15","None",3331,882,5623,1,4363
"173","VALID","PRP","Open","Male","Northern","RENTED",49,"Three Full Years","4","0","2","0","0","None","0","2014","1","17","2014","1","17","None",3331,882,1524,1,6122
"174","VALID","PRM","Open","Male","Northern","RENTED",45.4092857142857,"Three Full Years","2","0","12","0","0","None","0","2014","3","16","2014","3","16","None",3331,882,4663,787,1923
"175","VALID","KLA","Open","Male","Northern","RENTED",71,"Three Full Years","6","0","7","0","0","None","0","2014","4","12","2014","4","12","None",3331,882,7231,1,2103
"176","INVALID","PRM","Open","Male","Northern","RENTED",68,"Three Full Years","5","0","17","0","1","3","0","2014","4","12","2014","4","12","Paper based/Post",2650,882,7031,1114,4340
"177","VALID","PRM","Open","Male","Northern","RENTED",21,"Three Full Years","3","0","2","0","1","None","2","2014","4","23","2014","4","23","None",3331,101,3569,775,2170
"178","VALID","PPL","Open","Male","Western","RENTED",59,"Three Full Years","10","6","22","0","0","None","0","2014","5","24","2014","5","24","None",3331,882,1970,1,3784
"179","VALID","KLA","Open","Male","Northern","RENTED",59,"Three Full Years","1","0","7","0","0","None","0","2014","5","30","2014","5","30","None",3331,882,6597,1,5651
"180","VALID","PRM","Open","Male","Northern","RENTED",44.3883333333333,"Three Full Years","4","0","7","0","0","None","1","2014","6","15","2014","6","15","None",3331,180,6645,1,3114
"181","VALID","CHC","Open","Male","Western","RENTED",46,"Three Full Years","4","0","4","0","0","None","0","2014","6","20","2014","6","20","None",3331,882,1720,1,5637
"182","VALID","PPL","Open","Female","Western","RENTED",44,"Three Full Years","8","6","21","0","0","None","0","2014","6","21","2014","6","21","None",3331,882,4895,998,3922
"183","VALID","PPL","Open","Female","Eastern","RENTED",69,"Three Full Years","7","0","21","0","0","None","0","2014","6","24","2014","6","24","None",3331,882,7028,1,3231
"184","VALID","PRM","Open","Female","Northern","RENTED",70,"Three Full Years","6","14","21","0","1","None","0","2014","8","1","2014","8","1","None",3331,882,2993,608,1972
"185","VALID","CHC","Open","Male","Eastern","RENTED",54,"Three Full Years","4","9","17","0","0","None","0","2014","8","8","2014","8","8","None",3331,882,5658,1,134
"186","VALID","PRM","Open","Female","Eastern","BOUGHT",39,"Three Full Years","3","0","21","0","0","None","0","2014","8","9","2014","8","9","None",3331,882,7545,1,2882
"187","VALID","PRM","Open","Female","Eastern","RENTED",44.3924761904762,"Three Full Years","3","0","4","0","2","None","0","2014","8","22","2014","8","22","None",3331,882,1588,1,2623
"188","VALID","MXX","Open","Male","Northern","RENTED",51,"Three Full Years","4","10","4","0","0","None","0","2014","9","5","2014","9","5","None",3331,882,2984,1,1897
"189","VALID","PPL","Open","Male","Northern","RENTED",47.5677777777778,"Three Full Years","4","0","12","0","0","None","0","2014","9","11","2014","9","11","None",3331,882,738,1,1327
"190","VALID","PPL","Open","Male","Eastern","RENTED",47.2228571428571,"Three Full Years","3","0","1","0","0","None","0","2014","9","17","2014","9","17","None",3331,882,8003,1,1268
"191","VALID","PPL","Open","Male","Eastern","RENTED",43.25,"Three Full Years","3","0","7","0","2","2","1","2014","9","26","2014","9","26","Paper based/Post",526,59,688,365,4250
"192","VALID","PRM","Closed","Female","Northern","RENTED",51,"Three Full Years","5","0","7","0","4","2","0","2014","9","30","2014","9","30","Paper based/Post",2888,882,8426,1,1332
"193","VALID","PRM","Open","Female","Eastern","RENTED",43,"Three Full Years","3","18","1","0","0","None","0","2014","10","2","2014","10","2","None",3331,882,6580,1,1999
"194","VALID","PRM","Open","Male","Northern","RENTED",79,"Three Full Years","7","14","7","0","0","None","0","2014","10","3","2014","10","3","None",3331,882,4245,470,2669
"195","VALID","CHC","Open","Female","Eastern","BOUGHT",49,"Three Full Years","4","0","22","0","4","1","1","2014","11","6","2014","11","6"," Card II TYPE",1617,156,736,337,1431
"196","INVALID","PRM","Open","Male","Eastern","RENTED",62,"Three Full Years","6","14","22","0","0","None","0","2014","11","14","2014","11","14","None",3331,882,7018,1,1544
"197","VALID","PPL","Open","Female","Western","RENTED",31,"Three Full Years","5","0","17","0","9","3","0","2014","11","17","2014","11","17"," Card II TYPE",360,882,563,293,3072
"198","INVALID","PRM","Open","Male","Eastern","RENTED",27,"Three Full Years","3","0","22","0","0","None","0","2014","11","22","2014","11","22","None",3331,882,6084,1,6360
"199","VALID","CHC","Closed","Male","Northern","RENTED",45,"Three Full Years","4","14","12","1","5","None","1","2014","12","6","2014","12","6","None",3331,597,1421,945,2273
"200","VALID","PRP","Open","Male","Eastern","RENTED",70,"Three Full Years","1","14","22","0","4","None","0","2015","1","2","2015","1","2","None",3331,882,7885,374,3704
"201","VALID","PPL","Open","Male","Eastern","RENTED",42.2433333333333,"Three Full Years","4","0","4","0","1","None","0","2015","1","18","2015","1","18","None",3331,882,1163,798,6663
"202","INVALID","PPL","Open","Male","Eastern","RENTED",54,"Three Full Years","3","0","12","0","0","None","0","2015","1","29","2015","1","29","None",3331,882,720,1,835
"203","VALID","KLA","Open","Female","Eastern","RENTED",30,"Three Full Years","4","0","7","0","0","None","0","2015","3","20","2015","3","20","None",3331,882,4049,1,18
"204","VALID","PPL","Open","Male","Eastern","RENTED",46,"Three Full Years","3","5","2","1","1","None","0","2015","3","24","2015","3","24","None",3331,882,1168,1,1331
"205","VALID","PWM","Open","Male","Northern","RENTED",69,"Three Full Years","13","14","21","0","0","3","0","2011","10","10","2011","10","10"," Card II TYPE",665,882,4554,1,1395
"206","VALID","POP","Open","Female","Eastern","RENTED",45,"Three Full Years","3","0","22","0","0","3","0","2012","3","22","2012","3","22"," Card II TYPE",110,882,4968,1,3468
"207","VALID","PMM","Open","Female","Northern","RENTED",77,"Three Full Years","3","14","22","0","0","3","0","2014","9","18","2014","9","18"," Card I TYPE",1653,882,7373,1,3076
"208","VALID","MXX","Open","Male","Eastern","RENTED",47.235,"Three Full Years","4","0","17","0","10","2","3","2011","10","3","2011","10","3"," Card II TYPE",740,112,7004,273,5064
"209","VALID","PWR","Open","Male","Northern","RENTED",39,"Three Full Years","4","0","17","0","0","3","0","2013","3","13","2013","3","13"," Card II TYPE",1930,882,7908,788,3930
"210","VALID","PWM","Open","Male","Eastern","BOUGHT",52.1209090909091,"Three Full Years","1","0","17","1","0","3","0","2012","1","27","2012","1","27","Paper based/Post",1267,882,7070,1,3354
"211","VALID","PPL","Open","Male","Western","RENTED",52,"Three Full Years","6","0","17","0","0","2","0","2012","5","8","2012","5","8"," Card II TYPE",1950,882,3944,788,5187
"212","VALID","CHC","Open","Male","Eastern","RENTED",71,"Three Full Years","5","14","21","0","0","3","0","2013","12","7","2013","12","7"," Card II TYPE",1905,882,1030,1,6469
"213","VALID","PRP","Open","Male","Eastern","RENTED",33,"Three Full Years","3","20","7","0","2","2","0","2012","3","3","2012","3","3"," Card II TYPE",807,882,338,321,4041
"214","VALID","PWR","Open","Male","Southern","RENTED",62,"Three Full Years","5","19","12","0","0","3","0","2012","6","20","2012","6","20"," Card II TYPE",1915,882,1705,1,2743
"215","VALID","PWR","Open","Female","Eastern","RENTED",50,"Three Full Years","3","0","12","0","7","3","1","2013","10","27","2013","10","27"," Card II TYPE",1039,124,2163,1,4283
"216","VALID","PWM","Open","Female","Eastern","RENTED",42,"Three Full Years","3","0","21","0","0","3","0","2011","12","17","2011","12","17"," Card I TYPE",768,882,6894,1,4436
"217","VALID","PWR","Open","Female","Northern","RENTED",60,"Three Full Years","6","14","22","0","0","3","0","2012","8","1","2012","8","1"," Card II TYPE",2354,882,6346,1,1340
"218","VALID","PWR","Open","Female","Northern","RENTED",46,"Three Full Years","4","0","17","0","0","3","0","2013","10","6","2013","10","6"," Card II TYPE",2239,882,7600,1,1726
"219","VALID","PRP","Open","Male","Eastern","RENTED",63,"Three Full Years","6","14","17","0","2","3","0","2012","5","31","2012","5","31"," Card II TYPE",3213,882,6820,137,6532
"220","VALID","PRM","Open","Male","Eastern","RENTED",50,"Three Full Years","2","0","22","0","6","3","0","2012","5","11","2012","5","11"," Card II TYPE",2363,882,4849,60,5089
"221","VALID","CHC","Open","Female","Eastern","RENTED",55,"Three Full Years","3","0","22","0","0","3","0","2013","7","13","2013","7","13"," Card II TYPE",2000,882,4013,1,6557
"222","VALID","PRM","Open","Male","Northern","RENTED",70,"Three Full Years","3","20","12","0","0","3","0","2014","1","31","2014","1","31"," Card I TYPE",2081,882,3393,430,2551
"223","VALID","CHC","Open","Female","Northern","RENTED",45,"Three Full Years","4","0","12","0","0","3","0","2014","10","14","2014","10","14","Paper based/Post",1857,882,3596,1,4582
"224","VALID","PWR","Open","Male","Northern","RENTED",53,"Three Full Years","5","5","17","0","0","3","0","2013","4","7","2013","4","7"," Card II TYPE",2550,882,5627,443,4320
"225","VALID","PWM","Open","Male","Northern","RENTED",51.556,"Three Full Years","3","0","7","0","0","3","0","2011","11","8","2011","11","8","Paper based/Post",646,882,4344,1,5080
"226","VALID","PMM","Open","Male","Eastern","BOUGHT",46,"Three Full Years","4","0","17","0","0","3","0","2014","8","10","2014","8","10"," Card II TYPE",1375,882,4747,1,5831
"227","VALID","PWR","Open","Male","Eastern","RENTED",40,"Three Full Years","3","0","17","0","0","3","0","2013","3","24","2013","3","24"," Card II TYPE",2432,882,7782,1,362
"228","VALID","CNN","Open","Female","Eastern","RENTED",59,"Three Full Years","4","5","21","0","0","3","0","2013","10","26","2013","10","26"," Card II TYPE",2222,882,1559,1,464
"229","VALID","PWR","Open","Female","Eastern","RENTED",54,"Three Full Years","5","0","22","0","1","3","0","2012","10","6","2012","10","6"," Card II TYPE",1941,882,2354,1,2139
"230","VALID","KLA","Open","Male","Southern","RENTED",42,"Three Full Years","1","0","22","0","0","3","0","2013","7","5","2013","7","5"," Card II TYPE",591,882,3827,515,5237
"231","VALID","ESS","Open","Female","Northern","RENTED",63,"Three Full Years","3","0","17","0","0","3","0","2014","9","4","2014","9","4"," Card II TYPE",1445,882,2669,1,81
"232","VALID","PRM","Open","Female","Eastern","RENTED",38,"Three Full Years","3","13","17","0","0","3","0","2013","12","3","2013","12","3"," Card I TYPE",2363,882,4979,878,4086
"233","VALID","KLA","Open","Female","Northern","RENTED",48,"Three Full Years","8","8","22","0","0","3","0","2013","8","25","2013","8","25"," Card I TYPE",235,882,3600,398,5968
"234","VALID","PWM","Open","Male","Western","RENTED",48.95,"Three Full Years","6","0","17","0","0","3","3","2012","4","24","2012","4","24"," Card II TYPE",699,40,6093,1,1273
"235","VALID","PWR","Open","Male","Eastern","RENTED",77,"Three Full Years","1","0","17","0","0","3","0","2011","10","3","2011","10","3"," Card II TYPE",1940,882,8392,1,4131
"236","VALID","CHC","Open","Female","Eastern","RENTED",63,"Three Full Years","3","0","7","0","2","3","0","2013","11","8","2013","11","8","Paper based/Post",560,882,2904,1,5819
"237","VALID","PPL","Open","Female","Western","RENTED",69,"Three Full Years","6","14","21","0","0","3","0","2014","12","11","2014","12","11"," Card II TYPE",1714,882,6184,1,3698
"238","VALID","POP","Open","Female","Northern","RENTED",70,"Three Full Years","4","0","22","0","1","3","0","2013","6","21","2013","6","21"," Card II TYPE",2878,882,1528,1,3495
"239","VALID","PRM","Open","Female","Eastern","RENTED",59,"Three Full Years","3","9","22","0","1","3","0","2014","7","2","2014","7","2"," Card II TYPE",2217,882,1723,1,4112
"240","VALID","KLA","Open","Female","Northern","RENTED",64,"Three Full Years","1","0","17","0","0","3","0","2013","4","27","2013","4","27"," Card II TYPE",240,882,3421,902,6042
"241","VALID","PRP","Open","Male","Eastern","RENTED",33,"Three Full Years","6","0","17","0","2","3","0","2015","2","17","2015","2","17"," Card II TYPE",2099,882,8825,993,3715
"242","VALID","PWR","Open","Male","Northern","RENTED",63.7383333333333,"Three Full Years","4","0","22","0","0","2","0","2012","3","30","2012","3","30"," Card II TYPE",2099,882,360,1,1787
"243","VALID","MXX","Open","Female","Eastern","RENTED",69,"Three Full Years","6","14","22","0","2","3","1","2013","7","3","2013","7","3"," Card II TYPE",837,77,4500,1,5554
"244","VALID","PRM","Open","Female","Northern","RENTED",49,"Three Full Years","3","0","17","0","0","2","0","2012","3","28","2012","3","28"," Card II TYPE",2179,882,2623,1,1257
"245","VALID","MXX","Open","Male","Eastern","BOUGHT",46.6316666666667,"Three Full Years","4","0","7","0","0","3","1","2012","1","26","2012","1","26"," Card II TYPE",175,815,5331,1,2940
"246","VALID","PWP","Open","Male","Eastern","RENTED",55.8919122807018,"Three Full Years","6","0","22","0","0","3","0","2012","1","13","2012","1","13"," Card I TYPE",2527,882,6081,1,198
"247","VALID","PPL","Open","Male","Northern","RENTED",61,"Three Full Years","4","5","22","0","2","3","0","2015","3","23","2015","3","23"," Card II TYPE",2216,882,7589,1,6188
"248","VALID","MXX","Open","Male","Eastern","RENTED",45,"Three Full Years","3","0","2","0","0","3","0","2013","4","24","2013","4","24"," Card II TYPE",953,882,6564,787,3991
"249","VALID","PWR","Open","Male","Northern","RENTED",56,"Three Full Years","5","0","21","0","0","3","0","2013","6","23","2013","6","23"," Card II TYPE",2731,882,3889,1,2942
"250","VALID","CHC","Open","Female","Northern","BOUGHT",55,"Three Full Years","8","5","17","0","0","3","0","2014","4","16","2014","4","16"," Card II TYPE",1493,882,2689,587,1570
"251","VALID","POP","Open","Male","Southern","RENTED",54,"Three Full Years","1","14","17","0","0","3","0","2012","10","26","2012","10","26"," Card II TYPE",112,882,2581,1,5709
"252","VALID","POP","Open","Male","Southern","RENTED",62,"Three Full Years","5","5","7","0","0","3","0","2012","1","12","2012","1","12"," Card I TYPE",3202,882,4905,1,3661
"253","VALID","PWR","Open","Female","Eastern","RENTED",29,"Three Full Years","4","0","7","0","2","3","0","2012","6","19","2012","6","19"," Card II TYPE",1895,882,5568,1105,3722
"254","VALID","PWP","Open","Female","Eastern","RENTED",53,"Three Full Years","1","0","7","0","2","2","0","2012","3","3","2012","3","3","Paper based/Post",2536,882,1759,1,5057
"255","VALID","PWM","Open","Male","Northern","RENTED",45,"Three Full Years","6","0","7","0","0","3","0","2012","6","17","2012","6","17"," Card I TYPE",907,882,5240,1,4650
"256","VALID","PWR","Open","Female","Northern","RENTED",57,"Three Full Years","3","0","7","0","0","3","0","2013","4","2","2013","4","2"," Card II TYPE",2059,882,2370,1,535
"257","VALID","PRM","Open","Male","Eastern","RENTED",61,"Three Full Years","4","0","7","0","0","3","0","2011","11","15","2011","11","15"," Card II TYPE",2356,882,3611,218,5848
