,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM
119,M120,2014-01-22 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,62,Three Full Years,5,0,22,2016-03-06 0:00:00,0,0,2,3,0,2014,1,22,2014,1,22, Card I TYPE,677.25,None,None,2087.07,0,98.35,604506
120,M121,2013-11-24 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-03-29 0:00:00,0,0,1,3,0,2013,11,24,2013,11,24,Paper based/Post,910.14,None,None,1932.85,723,403.15,604506
121,M122,2012-06-20 0:00:00,VALID,MXX,Open,,Western,RENTED,,Three Full Years,1,0,1,2015-03-10 0:00:00,0,0,0,3,0,2012,6,20,2012,6,20, Card II TYPE,1487.85,None,None,2163.2,46,306.55,604506
122,M123,2014-05-14 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,,Three Full Years,4,0,7,2016-04-19 0:00:00,0,0,0,None,0,2014,5,14,2014,5,14,None,None,None,None,2039.84,0,29.65,604506
123,M124,2013-04-03 0:00:00,VALID,POP,Open,Male,Northern,RENTED,,Three Full Years,4,0,7,2015-03-13 0:00:00,0,0,1,None,0,2013,4,3,2013,4,3,None,None,None,None,2040.43,0,229.45,604506
124,M125,2013-03-16 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,49,Three Full Years,6,8,22,2015-04-04 0:00:00,0,0,0,None,1,2013,3,16,2013,3,16,None,None,2015-03-02 0:00:00,507.8,2056.98,0,253,604506
125,M126,2014-05-01 0:00:00,VALID,KLA,Open,Male,Western,RENTED,53,Three Full Years,6,0,17,2016-04-23 0:00:00,0,0,0,None,0,2014,5,1,2014,5,1,None,None,None,None,1598.63,0,14.7,604506
126,M127,2013-08-23 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,32,Three Full Years,4,20,21,2015-09-07 0:00:00,0,0,1,3,0,2013,8,23,2013,8,23, Card II TYPE,648.27,None,None,1978.92,89,215.4,604506
127,M128,2013-01-16 0:00:00,VALID,CHC,Open,Female,Northern,RENTED,75,Three Full Years,3,6,22,2015-03-23 0:00:00,0,0,2,3,0,2013,1,16,2013,1,16, Card II TYPE,647.22,None,None,1666.69,0,56.8,604506
128,M129,2014-04-17 0:00:00,VALID,KLA,Open,Female,Western,RENTED,59,Three Full Years,6,0,17,2016-03-31 0:00:00,0,0,0,None,0,2014,4,17,2014,4,17,None,None,None,None,1953.88,0,275.5,604506
129,M130,2011-09-22 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,53,Three Full Years,6,14,22,2015-03-26 0:00:00,0,0,1,None,0,2011,9,22,2011,9,22,None,None,None,None,1915.89,43,329.4,604506
130,M131,2011-10-07 0:00:00,VALID,PWR,Open,,Western,BOUGHT,,Three Full Years,,,,2015-04-03 0:00:00,0,0,0,None,0,2011,10,7,2011,10,7,None,None,None,None,1901.6,0,20.65,604506
131,M132,2011-10-20 0:00:00,VALID,CHC,Closed,,Eastern,RENTED,,,,,,,2015-05-27 0:00:00,1,1,None,1,2011,10,20,,,,None,None,2015-02-27 0:00:00,1405.5,622.39,0,18.55,403003
132,M133,2011-11-05 0:00:00,VALID,PWR,Open,Male,Eastern,RENTED,58,Three Full Years,7,0,22,2015-03-28 0:00:00,0,0,0,3,0,2011,11,5,2011,11,5, Card II TYPE,643.23,None,None,2070.32,0,166.35,604506
133,M134,2011-12-08 0:00:00,VALID,PWP,Open,Male,Northern,RENTED,52,Three Full Years,3,5,7,2015-03-18 0:00:00,0,0,1,None,0,2011,12,8,2011,12,8,None,None,None,None,2175.43,49,344.75,604506
134,M135,2011-12-01 0:00:00,INVALID,PWR,Open,Male,Northern,RENTED,62,Three Full Years,3,13,22,2015-03-17 0:00:00,0,0,0,None,3,2011,12,1,2011,12,1,None,None,2015-03-15 0:00:00,28660.4,1796.49,0,12.3,604506
135,M136,2012-01-06 0:00:00,VALID,KLA,Open,Male,Northern,RENTED,62,Three Full Years,1,6,22,2015-03-25 0:00:00,0,0,0,None,0,2012,1,6,2012,1,6,None,None,None,None,1805.3,0,721.1,604506
136,M137,2012-02-08 0:00:00,VALID,PWM,Open,Female,Northern,BOUGHT,58,Three Full Years,6,5,22,2015-03-27 0:00:00,0,0,1,None,0,2012,2,8,2012,2,8,None,None,None,None,2179.93,0,452,604506
137,M138,2012-02-13 0:00:00,VALID,POP,Open,Female,Eastern,BOUGHT,61,Three Full Years,7,14,17,2015-03-26 0:00:00,0,0,1,None,0,2012,2,13,2012,2,13,None,None,None,None,375.68,0,42.45,201503
138,M139,2012-02-11 0:00:00,VALID,PWM,Open,Female,Eastern,BOUGHT,45,Three Full Years,5,0,22,2015-04-03 0:00:00,0,0,0,None,0,2012,2,11,2012,2,11,None,None,None,None,2173.76,0,320.75,604506
139,M140,2012-02-24 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,,Three Full Years,5,0,12,2015-03-17 0:00:00,0,0,0,None,2,2012,2,24,2012,2,24,None,None,2015-02-25 0:00:00,1638.3,1528.76,0,22.4,604506
140,M141,2012-04-20 0:00:00,VALID,KLA,Open,Male,Southern,RENTED,63,Three Full Years,12,14,17,2015-03-23 0:00:00,0,0,0,None,0,2012,4,20,2012,4,20,None,None,None,None,2091.45,0,362.2,604506
141,M142,2012-04-24 0:00:00,VALID,PWM,Open,Male,Eastern,RENTED,42,Three Full Years,4,0,21,2015-03-07 0:00:00,2015-05-20 0:00:00,1,1,None,2,2012,4,24,2012,4,24,None,None,2015-03-05 0:00:00,574.1,1539.37,0,339.35,604506
142,M143,2012-06-08 0:00:00,VALID,POP,Open,Female,Eastern,RENTED,36,Three Full Years,5,0,12,2015-03-29 0:00:00,0,0,0,None,0,2012,6,8,2012,6,8,None,None,None,None,2115.47,0,178.8,604506
143,M144,2012-06-19 0:00:00,VALID,PPL,Open,Female,Eastern,RENTED,,Three Full Years,4,0,12,2015-03-31 0:00:00,0,0,1,None,0,2012,6,19,2012,6,19,None,None,None,None,1944.72,23,353.85,604506
144,M145,2012-09-06 0:00:00,VALID,POP,Open,Female,Northern,RENTED,,Three Full Years,3,0,7,2015-03-21 0:00:00,0,0,0,None,0,2012,9,6,2012,9,6,None,None,None,None,2084.62,0,253.3,604506
145,M146,2012-09-13 0:00:00,VALID,POP,Open,Male,Western,RENTED,72,Three Full Years,6,20,17,2015-03-22 0:00:00,0,0,0,None,0,2012,9,13,2012,9,13,None,None,None,None,1849.1,0,90.5,604506
146,M147,2012-09-26 0:00:00,VALID,CNN,Open,Female,Western,BOUGHT,48,Three Full Years,8,0,4,2015-03-26 0:00:00,0,0,0,3,0,2012,9,26,2012,9,26, Card I TYPE,914.025,None,None,169.8,0,65.95,604506
147,M148,2012-11-07 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,28,Three Full Years,4,0,7,2015-03-22 0:00:00,0,0,0,2,0,2012,11,7,2012,11,7,Paper based/Post,970.62,None,None,1659.97,0,35.05,604506
148,M149,2012-11-23 0:00:00,VALID,PWR,Open,Male,Eastern,RENTED,51,Three Full Years,7,5,17,2015-03-30 0:00:00,0,0,0,None,0,2012,11,23,2012,11,23,None,None,None,None,2021.02,0,107.15,604506
149,M150,2012-12-08 0:00:00,VALID,KLA,Open,Male,Northern,BOUGHT,51,Three Full Years,6,13,12,2015-04-02 0:00:00,0,0,0,None,0,2012,12,8,2012,12,8,None,None,None,None,2059.82,72,524.8,604506
150,M151,2013-01-12 0:00:00,VALID,CNN,Open,,Eastern,BOUGHT,,Three Full Years,,,,2015-03-09 0:00:00,0,0,0,None,0,2013,1,12,2013,1,12,None,None,None,None,1871.28,0,138.3,604506
151,M152,2013-02-15 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,41,Three Full Years,1,0,17,2015-03-15 0:00:00,0,0,0,None,0,2013,2,15,2013,2,15,None,None,None,None,2022.29,0,5.05,604506
152,M153,2013-02-19 0:00:00,VALID,CNN,Open,,Northern,RENTED,,Three Full Years,4,0,1,2015-03-22 0:00:00,0,0,0,None,0,2013,2,19,2013,2,19,None,None,None,None,2062,0,80.3,604506
153,M154,2013-02-19 0:00:00,VALID,CNN,Open,Male,Eastern,RENTED,45,Three Full Years,3,0,7,2015-04-01 0:00:00,2015-05-30 0:00:00,1,0,None,0,2013,2,19,2013,2,19,None,None,None,None,2139.86,0,38.95,604506
154,M155,2013-04-04 0:00:00,VALID,KLA,Closed,Male,Northern,BOUGHT,31,,6,0,17,,2015-05-02 0:00:00,1,0,None,1,2013,4,4,,,,None,None,2015-03-18 0:00:00,1825.6,2045.45,0,258,604506
155,M156,2013-03-20 0:00:00,VALID,PRP,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-26 0:00:00,0,0,3,None,1,2013,3,20,2013,3,20,None,None,2015-01-03 0:00:00,514.3,2088.84,0,126.55,604506
156,M157,2013-04-26 0:00:00,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2015-05-04 0:00:00,0,0,0,None,1,2013,4,26,2013,4,26,None,None,2015-02-16 0:00:00,1464.7,1880.54,0,76.05,604506
157,M158,2013-05-16 0:00:00,VALID,POP,Open,Male,Eastern,RENTED,,Three Full Years,4,0,4,2015-05-17 0:00:00,0,0,0,None,0,2013,5,16,2013,5,16,None,None,None,None,1732.58,0,181.9,604506
158,M159,2013-06-02 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,59,Three Full Years,6,14,12,2015-06-14 0:00:00,0,0,3,None,0,2013,6,2,2013,6,2,None,None,None,None,1567.9,0,96,604506
159,M160,2013-06-28 0:00:00,VALID,PWR,Open,,Eastern,RENTED,,Three Full Years,,,,2015-07-26 0:00:00,0,0,0,3,0,2013,6,28,2013,6,28,Other,942.27,None,None,1683.88,0,0.75,604506
160,M161,2013-07-03 0:00:00,VALID,POP,Open,Female,Western,RENTED,44,Three Full Years,3,0,4,2015-07-31 0:00:00,0,0,0,None,0,2013,7,3,2013,7,3,None,None,None,None,2078.74,0,338.9,604506
161,M162,2013-08-28 0:00:00,INVALID,CNN,Open,Female,Northern,RENTED,45,Three Full Years,3,0,22,2015-09-28 0:00:00,0,0,0,3,0,2013,8,28,2013,8,28, Card II TYPE,648.69,None,None,1993.88,0,105.1,604506
162,M163,2013-09-16 0:00:00,VALID,POP,Open,Male,Northern,RENTED,36,Three Full Years,4,20,12,2015-09-19 0:00:00,0,0,0,None,0,2013,9,16,2013,9,16,None,None,None,None,2179.43,0,266.9,604506
163,M164,2013-09-30 0:00:00,VALID,PWR,Open,Male,Western,RENTED,67,Three Full Years,6,14,4,2015-10-27 0:00:00,2015-05-25 0:00:00,1,0,None,0,2013,9,30,2013,9,30,None,None,None,None,1895.53,0,108.4,604506
164,M165,2013-09-29 0:00:00,VALID,POP,Open,Male,Northern,RENTED,24,Three Full Years,3,0,4,2015-10-02 0:00:00,0,0,1,None,1,2013,9,29,2013,9,29,None,None,2015-03-16 0:00:00,1784.4,2053.53,0,207.4,604506
165,M166,2013-11-10 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2015-11-25 0:00:00,0,0,2,None,2,2013,11,10,2013,11,10,None,None,2015-03-04 0:00:00,1499.1,1860.76,11,193.85,604506
166,M167,2013-11-20 0:00:00,VALID,PPL,Open,Female,Western,BOUGHT,49,Three Full Years,5,5,17,2015-12-16 0:00:00,0,0,2,None,0,2013,11,20,2013,11,20,None,None,None,None,1896.87,0,170.8,604506
167,M168,2013-11-30 0:00:00,VALID,CNN,Open,Female,Northern,RENTED,64,Three Full Years,3,0,22,2015-12-02 0:00:00,0,0,2,None,0,2013,11,30,2013,11,30,None,None,None,None,1938.1,317,179.5,604506
168,M169,2013-12-05 0:00:00,VALID,KLA,Open,Female,Northern,RENTED,68,Three Full Years,4,14,7,2015-12-15 0:00:00,0,0,0,None,0,2013,12,5,2013,12,5,None,None,None,None,1820.72,0,386.1,604506
169,M170,2014-01-01 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,46,Three Full Years,5,0,12,2016-01-25 0:00:00,0,0,15,None,2,2014,1,1,2014,1,1,None,None,2015-02-23 0:00:00,2393.6,927.02,0,36.55,604506
170,M171,2014-01-11 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,51,Three Full Years,7,9,17,2016-01-17 0:00:00,0,0,0,None,0,2014,1,11,2014,1,11,None,None,None,None,2184.5,459,292.65,604506
171,M172,2014-01-15 0:00:00,VALID,ESS,Open,Male,Eastern,RENTED,36,Three Full Years,3,0,17,2016-01-29 0:00:00,0,0,0,None,0,2014,1,15,2014,1,15,None,None,None,None,2045.39,0,429.85,604506
172,M173,2014-01-17 0:00:00,VALID,PRP,Open,Male,Northern,RENTED,49,Three Full Years,4,0,2,2016-02-07 0:00:00,0,0,0,None,0,2014,1,17,2014,1,17,None,None,None,None,1718.58,0,78.35,604506
173,M174,2014-03-16 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,,Three Full Years,2,0,12,2016-04-10 0:00:00,0,0,0,None,0,2014,3,16,2014,3,16,None,None,None,None,1986.27,64,208.45,604506
174,M175,2014-04-12 0:00:00,VALID,KLA,Open,Male,Northern,RENTED,71,Three Full Years,6,0,7,2016-05-04 0:00:00,0,0,0,None,0,2014,4,12,2014,4,12,None,None,None,None,2143.83,0,221.95,604506
175,M176,2014-04-12 0:00:00,INVALID,PRM,Open,Male,Northern,RENTED,68,Three Full Years,5,0,17,2016-05-04 0:00:00,0,0,1,3,0,2014,4,12,2014,4,12,Paper based/Post,805.875,None,None,2130.93,999,426.45,604506
176,M177,2014-04-23 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,21,Three Full Years,3,0,2,2016-05-23 0:00:00,0,0,1,None,2,2014,4,23,2014,4,23,None,None,2015-03-06 0:00:00,1319.2,1905.01,629,227.35,604506
177,M178,2014-05-24 0:00:00,VALID,PPL,Open,Male,Western,RENTED,59,Three Full Years,10,6,22,2016-06-11 0:00:00,0,0,0,None,0,2014,5,24,2014,5,24,None,None,None,None,1771.3,0,36.5,604506
178,M179,2014-05-30 0:00:00,VALID,KLA,Open,Male,Northern,RENTED,59,Three Full Years,1,0,7,2016-06-10 0:00:00,0,0,0,None,0,2014,5,30,2014,5,30,None,None,None,None,2090.56,0,653.75,604506
179,M180,2014-06-15 0:00:00,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-07-01 0:00:00,0,0,0,None,1,2014,6,15,2014,6,15,None,None,2015-02-08 0:00:00,1911.7,2091.73,0,3.85,604506
180,M181,2014-06-20 0:00:00,VALID,CHC,Open,Male,Western,RENTED,46,Three Full Years,4,0,4,2016-07-21 0:00:00,0,0,0,None,0,2014,6,20,2014,6,20,None,None,None,None,1743.11,0,65.7,604506
181,M182,2014-06-21 0:00:00,VALID,PPL,Open,Female,Western,RENTED,44,Three Full Years,8,6,21,2016-07-09 0:00:00,0,0,0,None,0,2014,6,21,2014,6,21,None,None,None,None,2002.22,869,376.7,604506
182,M183,2014-06-24 0:00:00,VALID,PPL,Open,Female,Eastern,RENTED,69,Three Full Years,7,0,21,2016-07-01 0:00:00,0,0,0,None,0,2014,6,24,2014,6,24,None,None,None,None,2130.78,0,31.25,604506
183,M184,2014-08-01 0:00:00,VALID,PRM,Open,Female,Northern,RENTED,70,Three Full Years,6,14,21,2016-08-03 0:00:00,0,0,1,None,0,2014,8,1,2014,8,1,None,None,None,None,1859.77,467,211.8,604506
184,M185,2014-08-08 0:00:00,VALID,CHC,Open,Male,Eastern,RENTED,54,Three Full Years,4,9,17,2016-08-21 0:00:00,0,0,0,None,0,2014,8,8,2014,8,8,None,None,None,None,2047.88,0,103.9,604506
185,M186,2014-08-09 0:00:00,VALID,PRM,Open,Female,Eastern,BOUGHT,39,Three Full Years,3,0,21,2016-08-31 0:00:00,0,0,0,None,0,2014,8,9,2014,8,9,None,None,None,None,2166.12,0,280.6,604506
186,M187,2014-08-22 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-09-12 0:00:00,0,0,2,None,0,2014,8,22,2014,8,22,None,None,None,None,1727.09,0,26.95,604506
187,M188,2014-09-05 0:00:00,VALID,MXX,Open,Male,Northern,RENTED,51,Three Full Years,4,10,4,2016-09-26 0:00:00,0,0,0,None,0,2014,9,5,2014,9,5,None,None,None,None,1859.12,0,206.7,604506
188,M189,2014-09-11 0:00:00,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-10-02 0:00:00,0,0,0,None,0,2014,9,11,2014,9,11,None,None,None,None,1553.56,0,17.1,604506
189,M190,2014-09-17 0:00:00,VALID,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2016-10-11 0:00:00,0,0,0,None,0,2014,9,17,2014,9,17,None,None,None,None,2182.73,0,166.4,604506
190,M191,2014-09-26 0:00:00,VALID,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2016-10-07 0:00:00,0,0,2,2,1,2014,9,26,2014,9,26,Paper based/Post,1170.54,2015-03-21 0:00:00,1137.3,1537.55,244,414.5,604506
191,M192,2014-09-30 0:00:00,VALID,PRM,Closed,Female,Northern,RENTED,51,,5,0,7,,0,0,4,2,0,2014,9,30,,,,Paper based/Post,860.16,None,None,525.7,0,17.35,201501
192,M193,2014-10-02 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,43,Three Full Years,3,18,1,2016-10-30 0:00:00,0,0,0,None,0,2014,10,2,2014,10,2,None,None,None,None,2090.19,0,214.3,604506
193,M194,2014-10-03 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,79,Three Full Years,7,14,7,2016-10-26 0:00:00,0,0,0,None,0,2014,10,3,2014,10,3,None,None,None,None,1954.74,339,264.25,604506
194,M195,2014-11-06 0:00:00,VALID,CHC,Open,Female,Eastern,BOUGHT,49,Three Full Years,4,0,22,2016-11-18 0:00:00,0,0,4,1,1,2014,11,6,2014,11,6, Card II TYPE,503.895,2015-01-26 0:00:00,162.4,1553.23,219,176.85,604506
195,M196,2014-11-14 0:00:00,INVALID,PRM,Open,Male,Eastern,RENTED,62,Three Full Years,6,14,22,2016-12-09 0:00:00,0,0,0,None,0,2014,11,14,2014,11,14,None,None,None,None,2129.84,0,183.9,604506
196,M197,2014-11-17 0:00:00,VALID,PPL,Open,Female,Western,RENTED,31,Three Full Years,5,0,17,2016-11-29 0:00:00,0,0,9,3,0,2014,11,17,2014,11,17, Card II TYPE,1109.85,None,None,1478.18,18,297.2,604506
197,M198,2014-11-22 0:00:00,INVALID,PRM,Open,Male,Eastern,RENTED,27,Three Full Years,3,0,22,2016-12-18 0:00:00,0,0,0,None,0,2014,11,22,2014,11,22,None,None,None,None,2075.33,0,86.4,604506
198,M199,2014-12-06 0:00:00,VALID,CHC,Closed,Male,Northern,RENTED,45,,4,14,12,,2015-04-25 0:00:00,1,5,None,1,2014,12,6,,,,None,None,2015-03-11 0:00:00,672.8,1705.94,807,233.75,604506
199,M200,2015-01-02 0:00:00,VALID,PRP,Open,Male,Eastern,RENTED,70,Three Full Years,1,14,22,2017-01-25 0:00:00,0,0,4,None,0,2015,1,2,2015,1,2,None,None,None,None,2180.15,252,350.8,604506
200,M201,2015-01-18 0:00:00,VALID,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-02-11 0:00:00,0,0,1,None,0,2015,1,18,2015,1,18,None,None,None,None,1669.33,651,973.85,604506
201,M202,2015-01-29 0:00:00,INVALID,PPL,Open,Male,Eastern,RENTED,54,Three Full Years,3,0,12,2017-02-07 0:00:00,0,0,0,None,0,2015,1,29,2015,1,29,None,None,None,None,1547.81,0,14.5,604506
202,M203,2015-03-20 0:00:00,,KLA,Open,Female,Eastern,RENTED,30,Three Full Years,4,0,7,2017-04-20 0:00:00,0,0,0,None,0,2015,3,20,2015,3,20,None,None,None,None,194.75,0,0.85,201503
203,M204,2015-03-24 0:00:00,,PPL,Open,Male,Eastern,RENTED,46,Three Full Years,3,5,2,2017-03-24 0:00:00,2015-05-22 0:00:00,1,1,None,0,2015,3,24,2015,3,24,None,None,None,None,167.58,0,17.3,201503
204,M205,2011-10-10 0:00:00,VALID,PWM,Open,Male,Northern,RENTED,69,Three Full Years,13,14,21,2015-03-29 0:00:00,0,0,0,3,0,2011,10,10,2011,10,10, Card II TYPE,1236.9,None,None,1978.28,0,174.25,604506
205,M206,2012-03-22 0:00:00,VALID,POP,Open,Female,Eastern,RENTED,45,Three Full Years,3,0,22,2015-03-12 0:00:00,0,0,0,3,0,2012,3,22,2012,3,22, Card II TYPE,1034.04,None,None,2006.71,0,330.5,604506
206,M207,2014-09-18 0:00:00,VALID,PMM,Open,Female,Northern,RENTED,77,Three Full Years,3,14,22,2016-09-04 0:00:00,0,0,0,3,0,2014,9,18,2014,9,18, Card I TYPE,528.675,None,None,2150.86,0,297.65,604506
207,M208,2011-10-03 0:00:00,VALID,MXX,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-29 0:00:00,0,0,10,2,3,2011,10,3,2011,10,3, Card II TYPE,1273.23,2015-03-31 0:00:00,1340.4,2129.05,163,530,604506
208,M209,2013-03-13 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,39,Three Full Years,4,0,17,2015-03-09 0:00:00,0,0,0,3,0,2013,3,13,2013,3,13, Card II TYPE,643.965,None,None,2180.8,640,377.65,604506
209,M210,2012-01-27 0:00:00,VALID,PWM,Open,Male,Eastern,BOUGHT,,Three Full Years,1,0,17,2015-03-15 0:00:00,2015-05-13 0:00:00,1,0,3,0,2012,1,27,2012,1,27,Paper based/Post,2152.29,None,None,2133.69,0,32.6,604506
210,M211,2012-05-08 0:00:00,VALID,PPL,Open,Male,Western,RENTED,52,Three Full Years,6,0,17,2015-03-31 0:00:00,0,0,0,2,0,2012,5,8,2012,5,8, Card II TYPE,646.695,None,None,1932.72,640,555.1,604506
211,M212,2013-12-07 0:00:00,VALID,CHC,Open,Male,Eastern,RENTED,71,Three Full Years,5,14,21,2016-03-15 0:00:00,0,0,0,3,0,2013,12,7,2013,12,7, Card II TYPE,638.19,None,None,1644.5,0,9.4,604506
212,M213,2012-03-03 0:00:00,VALID,PRP,Open,Male,Eastern,RENTED,33,Three Full Years,3,20,7,2015-04-05 0:00:00,0,0,2,2,0,2012,3,3,2012,3,3, Card II TYPE,1328.88,None,None,1302.75,204,390.75,403005
213,M214,2012-06-20 0:00:00,VALID,PWR,Open,Male,Southern,RENTED,62,Three Full Years,5,19,12,2015-03-18 0:00:00,0,0,0,3,0,2012,6,20,2012,6,20, Card II TYPE,640.92,None,None,1740.75,0,27.75,604506
214,M215,2013-10-27 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,50,Three Full Years,3,0,12,2016-04-04 0:00:00,0,0,7,3,1,2013,10,27,2013,10,27, Card II TYPE,1571.85,2015-01-12 0:00:00,1397,1789.3,0,419.8,604506
215,M216,2011-12-17 0:00:00,VALID,PWM,Open,Female,Eastern,RENTED,42,Three Full Years,3,0,21,2015-03-14 0:00:00,0,0,0,3,0,2011,12,17,2011,12,17, Card I TYPE,1294.86,None,None,2115.15,0,44.15,604506
216,M217,2012-08-01 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,60,Three Full Years,6,14,22,2015-04-04 0:00:00,0,0,0,3,0,2012,8,1,2012,8,1, Card II TYPE,747.6,None,None,2083.7,0,170.05,604506
217,M218,2013-10-06 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,46,Three Full Years,4,0,17,2016-03-08 0:00:00,0,0,0,3,0,2013,10,6,2013,10,6, Card II TYPE,721.14,None,None,2170.8,0,196.05,604506
218,M219,2012-05-31 0:00:00,VALID,PRP,Open,Male,Eastern,RENTED,63,Three Full Years,6,14,17,2015-03-08 0:00:00,0,0,2,3,0,2012,5,31,2012,5,31, Card II TYPE,958.965,None,None,2107.58,1194,921.85,604506
219,M220,2012-05-11 0:00:00,VALID,PRM,Open,Male,Eastern,RENTED,50,Three Full Years,2,0,22,2015-03-07 0:00:00,0,0,6,3,0,2012,5,11,2012,5,11, Card II TYPE,748.965,None,None,1999.14,1078,537.3,604506
220,M221,2013-07-13 0:00:00,VALID,CHC,Open,Female,Eastern,RENTED,55,Three Full Years,3,0,22,2015-07-12 0:00:00,0,0,0,3,0,2013,7,13,2013,7,13, Card II TYPE,654.045,None,None,1938.19,0,93.95,604506
221,M222,2014-01-31 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,70,Three Full Years,3,20,12,2016-03-06 0:00:00,0,0,0,3,0,2014,1,31,2014,1,31, Card I TYPE,677.25,None,None,1892.91,302,254.85,604506
222,M223,2014-10-14 0:00:00,VALID,CHC,Open,Female,Northern,RENTED,45,Three Full Years,4,0,12,2016-10-12 0:00:00,0,0,0,3,0,2014,10,14,2014,10,14,Paper based/Post,622.44,None,None,1907.27,0,46.2,604506
223,M224,2013-04-07 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,53,Three Full Years,5,5,17,2015-03-22 0:00:00,0,0,0,3,0,2013,4,7,2013,4,7, Card II TYPE,784.56,None,None,2045.73,314,422.9,604506
224,M225,2011-11-08 0:00:00,VALID,PWM,Open,Male,Northern,RENTED,,Three Full Years,3,0,7,2015-03-19 0:00:00,0,0,0,3,0,2011,11,8,2011,11,8,Paper based/Post,1226.085,None,None,1962.37,0,535.3,604506
225,M226,2014-08-10 0:00:00,VALID,PMM,Open,Male,Eastern,BOUGHT,46,Three Full Years,4,0,17,2016-07-20 0:00:00,0,0,0,3,0,2014,8,10,2014,8,10, Card II TYPE,311.535,None,None,1992.2,0,7.85,604506
226,M227,2013-03-24 0:00:00,VALID,PWR,Open,Male,Eastern,RENTED,40,Three Full Years,3,0,17,2015-03-19 0:00:00,0,0,0,3,0,2013,3,24,2013,3,24, Card II TYPE,760.41,None,None,2177.85,0,115.2,604506
227,M228,2013-10-26 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,59,Three Full Years,4,5,21,2016-03-20 0:00:00,0,0,0,3,0,2013,10,26,2013,10,26, Card II TYPE,718.515,None,None,1722.98,0,12.3,604506
228,M229,2012-10-06 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,54,Three Full Years,5,0,22,2015-03-25 0:00:00,0,0,1,3,0,2012,10,6,2012,10,6, Card II TYPE,645.54,None,None,1806.2,0,224.8,604506
229,M230,2013-07-05 0:00:00,VALID,KLA,Open,Male,Southern,RENTED,42,Three Full Years,1,0,22,2015-06-18 0:00:00,0,0,0,3,0,2013,7,5,2013,7,5, Card II TYPE,1192.8,None,None,1924.31,38,564.5,604506
230,M231,2014-09-04 0:00:00,VALID,ESS,Open,Female,Northern,RENTED,63,Three Full Years,3,0,17,2016-08-20 0:00:00,0,0,0,3,0,2014,9,4,2014,9,4, Card II TYPE,383.04,None,None,1832.94,0,101.15,604506
231,M232,2013-12-03 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,38,Three Full Years,3,13,17,2016-03-27 0:00:00,0,0,0,3,0,2013,12,3,2013,12,3, Card I TYPE,748.965,None,None,2007.17,734,397.1,604506
232,M233,2013-08-25 0:00:00,VALID,KLA,Open,Female,Northern,RENTED,48,Three Full Years,8,8,22,2015-08-21 0:00:00,0,0,0,3,0,2013,8,25,2013,8,25, Card I TYPE,1067.85,None,None,1907.59,274,734.05,604506
233,M234,2012-04-24 0:00:00,VALID,PWM,Open,,Western,RENTED,,Three Full Years,,,,2015-03-25 0:00:00,0,0,0,3,3,2012,4,24,2012,4,24, Card II TYPE,1250.865,2015-03-04 0:00:00,1091.3,2075.55,0,166.65,604506
